,STANDARD_NAME,21A,22A,22B,23A,23B,RA,DEC,Z,Z_ERR,SPECTYPE,OBSERVATION_STATUS
1143,C202303251450351p080942,,,,C202303251450351p080942,,222.6462574369165,8.161577536228494,0.06452327273339557,3.6474370163097113e-06,GALAXY,Y
1144,T202204211450354p053843,,T202204211450354p053843,,,,222.6476316347309,5.64524833143391,0.3022593761326175,1.8312220313940367e-05,GALAXY,Y
1145,C202206081450401p064957,,C202206081450401p064957,,,,222.6672048075133,6.832373569348452,,,,N
1146,C202204211450518p064119,,C202204211450518p064119,,,,222.7159201679274,6.688661190391397,,,,N
1147,C202204241450579p071436,,C202204241450579p071436,,,,222.74104765081955,7.243405513785622,,,,N
1148,C202303071450584p080407,,,,C202303071450584p080407,,222.7432740971388,8.068651180309264,,,,N
1149,T202303071451032p081844,,,,T202303071451032p081844,,222.76336189307088,8.312357879075767,0.13565161384138869,8.286152113114222e-06,GALAXY,Y
1150,T202307141451071p070334,,,,T202307141451071p070334,,222.77973017149048,7.059375361546928,0.131013708840391,1.1480065608243763e-05,QSO,Y
1151,T202103241451133m005530,T202103241451133m005530,,,,,222.80526271600232,-0.9248791137701644,,,,N
1152,A202303221451244p083348,,,,A202303221451244p083348,,222.85154421442883,8.563406669658344,,,,N
1153,A202105061451333m023945,A202105061451333m023945,,,,,222.8888730904436,-2.6625992466934494,,,,N
1154,T202205271451427p074845,,T202205271451427p074845,,,,222.92798779320484,7.812555672013872,0.2996307679338516,3.110323034544264e-05,GALAXY,Y
1155,C202304121451481p063055,,,,C202304121451481p063055,,222.950335959348,6.515207101534736,,,,N
1156,T202104061451496p010718,T202104061451496p010718,,,,,222.9565440424448,1.1216603895246928,0.1848412875337695,7.78696891981563e-05,GALAXY,Y
1157,A202104151451597p012822,A202104151451597p012822,,,,,222.99886592067944,1.4728335270726254,0.48094297776427375,6.531052975764787e-05,QSO,Y
1158,C202303071452016p060325,,,,C202303071452016p060325,,223.0067383832536,6.057008556823119,,,,N
1159,C202305151452103p082213,,,,C202305151452103p082213,,223.0428420921401,8.370372628895915,,,,N
1160,C202303161452215p054228,,,,C202303161452215p054228,,223.08954938019497,5.707739843136015,,,,N
1161,A202104061452338m035244,A202104061452338m035244,,,,,223.140692011972,-3.878842431260272,0.6237558014103128,7.131574126951967e-05,GALAXY,Y
1162,A202206081452363p054101,,A202206081452363p054101,,,,223.15114806059364,5.68367146937354,,,,N
1163,C202104061452440m003929,C202104061452440m003929,,,,,223.183539236602,-0.6579744355641632,,,,N
1164,C202303071452483p080923,,,,C202303071452483p080923,,223.20124051071332,8.15642509845402,0.24553846226239534,1.3022197946503801e-05,QSO,Y
1165,C202204211452491p082532,,C202204211452491p082532,,,,223.20476722580003,8.425460269446134,0.1805485896874845,3.671335609754028e-05,GALAXY,Y
1166,C202104061452507m040142,C202104061452507m040142,,,,,223.2112874643416,-4.028429186457676,0.8502303607245887,1.027446603331999e-05,GALAXY,Y
1167,T202105271452527p011842,T202105271452527p011842,,,,,223.2197775190532,1.311545955266282,,,,N
1168,C202103241452567m005455,C202103241452567m005455,,,,,223.2362018135869,-0.9153101296866656,0.78136628016916,8.629687857684806e-06,GALAXY,Y
1169,T202305151452573p062551,,,,T202305151452573p062551,,223.2389370152103,6.430708965200611,,,,N
1170,A202303101453011p070224,,,,A202303101453011p070224,,223.2547247710461,7.040131898821014,0.2742006710049424,6.396995544174518e-05,GALAXY,Y
1171,T202204211453201p065359,,T202204211453201p065359,,,,223.3338828547604,6.899806269958456,,,,N
1172,C202204211453215p084359,,C202204211453215p084359,,C202303161453215p084359,,223.3393951891024,8.733098873331217,0.16198849470207008,3.5020294396121035e-06,GALAXY,Y
1173,T202204211453310p060407,,T202204211453310p060407,,,,223.3790672141567,6.068745613441207,,,,N
1174,T202303071453383p085725,,,,T202303071453383p085725,T202308011453383p085725,223.4095470173213,8.95694439040713,0.19908150362060753,1.8923295430335887e-05,GALAXY,Y
1175,A202205121453563p071132,,A202205121453563p071132,,,,223.48466249125832,7.192322854972076,,,,N
1176,T202303161453596p060858,,,,T202303161453596p060858,,223.49836695731068,6.149369343116303,0.4101369430583644,6.397253882820062e-05,GALAXY,Y
1177,C202105151454144m010539,C202105151454144m010539,,,,,223.5598565509941,-1.0940361931621552,,,,N
1178,C202304031454219p085027,,,,C202304031454219p085027,,223.59145357734403,8.840745120459385,,,,N
1179,T202103221454571p023421,T202103221454571p023421,,,,,223.73789493308084,2.5725299911726536,,,,N
1180,A202307141455287p064844,,,,A202307141455287p064844,,223.86965341868932,6.812103507819007,,,,N
1181,T202103241455295m015524,T202103241455295m015524,,,,,223.87309550600727,-1.9232906847345217,0.6261800738857913,5.2272336693891e-05,GALAXY,Y
1182,A202205121455338p064513,,A202205121455338p064513,,,,223.8909809031681,6.753684289724347,,,,N
1183,C202303251455372p071256,,,,C202303251455372p071256,,223.90497654707883,7.2155942031670275,,,,N
1184,T202303251455400p055850,,,,T202303251455400p055850,,223.91656330844648,5.980526560146676,0.12683948273499382,5.392268545906304e-06,GALAXY,Y
1185,A202104061455539m015856,A202104061455539m015856,,,,,223.9744513254724,-1.9823537608748167,,,,N
1186,T202204241456085p085329,,T202204241456085p085329,,,,224.0352884445388,8.891457885949578,0.18313333159109133,1.5261992190321024e-05,GALAXY,Y
1187,T202303071456116p070808,,,,T202303071456116p070808,,224.04833305927403,7.135590126272408,,,,N
1188,A202204211456158p062841,,A202204211456158p062841,,,,224.0659387536303,6.477935067473112,,,,N
1189,C202308011456198p070721,,,,,C202308011456198p070721,224.082401842051,7.122520047456941,0.32639266721066607,1.8388679362638645e-05,QSO,Y
1190,T202204211456218p061043,,T202204211456218p061043,,,,224.0910217276572,6.178586141852459,,,,N
1191,C202204211456388p054532,,C202204211456388p054532,,,,224.161864942095,5.758961293064723,,,,N
1192,T202204211456513p074938,,T202204211456513p074938,,T202303071456513p074938,,224.21369809828764,7.827187042659125,0.056016599869034615,2.6042873040108864e-06,GALAXY,Y
1193,C202308011456576p071624,,,,,C202308011456576p071624,224.2401709983824,7.2734119180379775,0.19465104740776096,7.1687803517049206e-06,QSO,Y
1194,C202308021457022p054608,,,,,C202308021457022p054608,224.25898716093,5.768967964242852,,,,N
1195,C202204241457230p073436,,C202204241457230p073436,,,,224.34570320867945,7.576597005750068,,,,N
1196,C202303101457279p071501,,,,C202303101457279p071501,,224.36610613923864,7.250290818345801,,,,N
1197,C202303251457279p062048,,,,C202303251457279p062048,,224.36638412448607,6.346597442547036,,,,N
1198,T202204211457314p070335,,T202204211457314p070335,,,,224.38065578561256,7.059624563051538,0.14053939065788135,3.5395776446281153e-05,GALAXY,Y
1199,C202303101457581p075857,,,,C202303101457581p075857,,224.49193069206368,7.982572146989784,0.2633521085623137,9.401482628625949e-05,GALAXY,Y
1200,T202205091458018p074630,,T202205091458018p074630,,,,224.507559164406,7.775037653962609,,,,N
1201,T202205121458020p083549,,T202205121458020p083549,,,,224.5081407359174,8.596907607684555,0.3262194149542453,8.376936578945498e-06,GALAXY,Y
1202,T202205061458124p080329,,T202205061458124p080329,,,,224.551663962436,8.05806258133692,,,,N
1203,T202204211458225p064402,,T202204211458225p064402,,,,224.5936721998896,6.733906501966363,,,,N
1204,A202308021458343p060218,,,,,A202308021458343p060218,224.6429650230788,6.038469355183111,2.1883198201927567,0.00019656287271649874,QSO,Y
1205,C202204211458435p060431,,C202204211458435p060431,,,,224.68132899737105,6.07532543672521,,,,N
1206,T202205271458572p074927,,T202205271458572p074927,,,,224.7383965075503,7.82406937934978,,,,N
1207,A202204211459136p063321,,A202204211459136p063321,,,,224.8065968527966,6.555805741736172,0.3368752515374343,5.9962869365183344e-05,GALAXY,Y
1208,T202204271459216p065755,,T202204271459216p065755,,,,224.8400295716965,6.9653757538678605,0.33804649028101763,7.939878649592298e-05,GALAXY,Y
1209,C202205241459504p071959,,C202205241459504p071959,,,,224.9599550511432,7.3330874778145265,,,,N
1210,T202303251459559p071406,,,,T202303251459559p071406,,224.98292505895336,7.235071796947468,,,,N
1211,T202303101500070p072655,,,,T202303101500070p072655,,225.02929763134665,7.448690797450701,,,,N
1212,C202206081500128p071005,,C202206081500128p071005,,,,225.0535216107895,7.168114170356593,,,,N
1213,T202307141500285p074649,,,,T202307141500285p074649,T202308011500285p074649,225.118563446885,7.780396008880791,0.15381445541139693,3.3148222490986465e-05,GALAXY,Y
1214,A202303221500436p084606,,,,A202303221500436p084606,,225.1814683221592,8.768364261160778,1.0980917057022817,0.0004648100969699912,QSO,Y
1215,A202307141500525p072553,,,,A202307141500525p072553,C202308011500525p072553,225.218759167525,7.431353714426487,0.17409238291832851,1.1244583671575003e-05,GALAXY,Y
1216,C202303101501128p071729,,,,C202303101501128p071729,,225.30351412611043,7.291399080763463,,,,N
1217,C202308011501481p084815,,,,,C202308011501481p084815,225.45052369750684,8.804246842992017,,,,N
1218,C202206281501534p074512,,C202206281501534p074512,,,,225.47237525208783,7.753227110017643,0.9260436276344487,0.00010103431480326087,QSO,Y
1219,T202305121501588p082137,,,,T202305121501588p082137,,225.49489618554736,8.360351811199797,0.09592293997011518,3.8411309915194555e-06,GALAXY,Y
1220,A202304031501591p071640,,,,A202304031501591p071640,,225.4961964941267,7.277700361777434,0.17419297234370146,4.866126780242378e-06,GALAXY,Y
1221,T202304121502141p055504,,,,T202304121502141p055504,,225.55882070899787,5.917787619977284,,,,N
1222,T202205241502310p084805,,T202205241502310p084805,,,,225.62910503594588,8.801451596199119,,,,N
1223,T202305121502382p075751,,,,T202305121502382p075751,,225.6593022798981,7.964146228786792,0.14882212919178903,3.758864227082887e-05,GALAXY,Y
1224,C202303101502424p075620,,,,C202303101502424p075620,,225.67670488632257,7.938889865430284,0.07957831849213445,1.8465379274203258e-05,GALAXY,Y
1225,T202204211502436p072729,,T202204211502436p072729,,,,225.6817821806153,7.458098869711248,,,,N
1226,C202308011502490p081305,,,,,C202308011502490p081305,225.70435896113,8.218139698039082,0.5189096760442428,4.333076939225508e-05,QSO,Y
1227,C202303101502558p073452,,,,C202303101502558p073452,,225.73239779486943,7.581104046161507,0.0879159299318881,2.1647773487895256e-05,GALAXY,Y
1228,C202204301502567p074632,,C202204301502567p074632,,,,225.73618408815585,7.775483066832393,0.1479951120041511,0.00010129541763874418,GALAXY,Y
1229,C202308011503101p082352,,,,,C202308011503101p082352,225.7920511522252,8.397842446192492,,,,N
1230,T202303101503280p072026,,,,T202303101503280p072026,,225.86682180207688,7.3405868558705825,,,,N
1231,C202204271503519p065201,,C202204271503519p065201,,A202303251503519p065201,,225.9662774908024,6.866875149060611,,,,N
1232,T202206081503524p062307,,T202206081503524p062307,,,,225.96846173827385,6.38529278198969,,,,N
1233,T202303251504178p062006,,,,T202303251504178p062006,,226.0739606644132,6.334998883829058,0.29097366078972425,1.1677334205385405e-05,GALAXY,Y
1234,A202204301504186p080455,,A202204301504186p080455,,,,226.07752528412308,8.081970615666519,,,,N
1235,C202204211504449p075541,,C202204211504449p075541,,,,226.1872264096907,7.928076426604828,0.4130774970598812,0.00010450642795498978,GALAXY,Y
1236,C202205211505050p073419,,C202205211505050p073419,,,,226.27102909747305,7.572053953027543,,,,N
1237,C202307141505156p081222,,,,C202307141505156p081222,A202308021505156p081222,226.31504008187304,8.20607284224427,0.2023596684117413,1.4682938948514317e-05,GALAXY,Y
1238,T202305251506064p065914,,,,T202305251506064p065914,,226.52672201087768,6.987223222313856,,,,N
1239,C202303251506091p072330,,,,C202303251506091p072330,,226.53796540708257,7.391724223694148,,,,N
1240,T202307141506316p075105,,,,T202307141506316p075105,,226.6317290779912,7.851480029989243,,,,N
1241,C202303071506372p084830,,,,C202303071506372p084830,,226.6549847745787,8.808429896109732,,,,N
1242,T202204271506504p084600,,T202204271506504p084600,,,,226.71002897781293,8.766795788075749,,,,N
1243,A202204241506530p080051,,A202204241506530p080051,,,,226.72101276891968,8.014255841143807,2.2213053201740207,0.0005273744454807229,QSO,Y
1244,T202204211506557p073253,,T202204211506557p073253,,,,226.7322430297409,7.548188493817699,,,,N
1245,T202205241507009p080256,,T202205241507009p080256,,,,226.7538450766606,8.048808732999314,0.23024950846693276,2.0882895620776372e-05,GALAXY,Y
1246,C202204211507010p072628,,C202204211507010p072628,,,,226.75422449957503,7.441060550624435,0.14065737998186753,7.94684798933697e-05,GALAXY,Y
1247,T202305151507098p073404,,,,T202305151507098p073404,,226.79082195314555,7.56782685257782,,,,N
1248,T202303221507098p070517,,,,T202303221507098p070517,,226.79088578800256,7.088040401993282,,,,N
1249,T202206281507194p070252,,T202206281507194p070252,,,,226.8308198015129,7.047859445188259,0.2634860864901017,8.589849691976125e-05,GALAXY,Y
1250,C202303071507420p081315,,,,C202303071507420p081315,,226.92497798398065,8.220930247184564,,,,N
1251,T202205031507439p063008,,T202205031507439p063008,,,,226.9328643381184,6.502140912714912,,,,N
1252,C202303221508030p083420,,,,C202303221508030p083420,,227.01236148452432,8.572326438108337,,,,N
1253,T202206281508150p082742,,T202206281508150p082742,,,,227.062434865352,8.461588891011978,0.045928629700020714,2.4066358661003953e-06,GALAXY,Y
1254,C202305251508159p064758,,,,C202305251508159p064758,,227.066327445627,6.799460507048293,,,,N
1255,T202303221508196p081140,,,,T202303221508196p081140,,227.08169418790044,8.194578706325071,,,,N
1256,C202303221508244p074605,,,,C202303221508244p074605,,227.101859102836,7.768175695532727,,,,N
1257,A202308021508282p081635,,,,,A202308021508282p081635,227.11741214985383,8.276399000743195,0.6199078249634231,5.155453497642043e-06,GALAXY,Y
1258,C202204241508475p073428,,C202204241508475p073428,,,,227.19789663016715,7.574511613411444,,,,N
1259,A202205241508495p055923,,A202205241508495p055923,,,,227.206151297412,5.98966846969557,,,,N
1260,T202204211508498p074710,,T202204211508498p074710,,,,227.2073976660724,7.786116010309065,0.04446184538948164,1.3986459982000422e-05,GALAXY,Y
1261,T202305251508522p085739,,,,T202305251508522p085739,,227.2173196419961,8.960724918727431,0.08050835486947629,3.199832634890094e-06,GALAXY,Y
1262,T202206281508527p054927,,T202206281508527p054927,,,,227.2194592927545,5.824180619721317,0.29129007705371285,7.176898229959827e-06,GALAXY,Y
1263,T202204211509249p073640,,T202204211509249p073640,,,,227.3537499712408,7.611127304480727,0.0711098950278445,2.1821093681362947e-06,GALAXY,Y
1264,T202204241509329p082207,,T202204241509329p082207,,,,227.38713339400985,8.36852048910434,,,,N
1265,A202204241510063p074411,,A202204241510063p074411,,,,227.52634161604405,7.736356381167246,,,,N
1266,T202304031510101p055233,,,,T202304031510101p055233,,227.54190424354016,5.875815306302626,,,,N
1267,T202204211510263p060023,,T202204211510263p060023,,,,227.6094663686825,6.006508304728331,,,,N
1268,A202303311510412p084042,,,,A202303311510412p084042,,227.67174118599465,8.678419869507168,,,,N
1269,C202303221510419p081734,,,,C202303221510419p081734,,227.6746356674277,8.292666013314806,0.2051666584497293,2.3742998572940794e-05,GALAXY,Y
1270,T202204211510431p064258,,T202204211510431p064258,,,,227.67943414280109,6.716078527902668,0.2750992144483959,6.998207834176676e-05,GALAXY,Y
1271,T202204211510431p082552,,T202204211510431p082552,,,,227.67965992429143,8.431141398527876,,,,N
1272,A202206281510581p060935,,A202206281510581p060935,,,,227.74207699975204,6.159642138198332,0.1262845342144544,9.786317140385087e-06,GALAXY,Y
1273,C202204241511009p055818,,C202204241511009p055818,,,,227.75384837923173,5.971716612697129,0.07459658635799246,3.299843432056646e-05,GALAXY,Y
1274,C202204211511023p060723,,C202204211511023p060723,,,,227.7594576543483,6.123106145893601,,,,N
1275,T202204211511030p072013,,T202204211511030p072013,,,,227.7623043952388,7.336854502367005,,,,N
1276,T202303221511133p074721,,,,T202303221511133p074721,,227.80554275665,7.789236417751735,,,,N
1277,C202204271511258p075221,,C202204271511258p075221,,,,227.8576784587537,7.872406115368801,,,,N
1278,T202206281511350p053410,,T202206281511350p053410,,,,227.8956938961819,5.569315404857634,,,,N
1279,C202204241511427p081541,,C202204241511427p081541,,,,227.92799953348992,8.26145142145067,,,,N
1280,C202204211511479p075633,,C202204211511479p075633,,,,227.9497535877509,7.942571011139978,,,,N
1281,A202303071512025p065007,,,,A202303071512025p065007,,228.0104612420713,6.835180449805579,0.28514725978198724,2.484322601463814e-05,QSO,Y
1282,T202305121512207p070639,,,,T202305121512207p070639,,228.08629990990693,7.1107929643610746,,,,N
1283,A202205121512264p074215,,A202205121512264p074215,,,,228.1101039288152,7.704076001734324,,,,N
1284,T202303251512327p073247,,,,T202303251512327p073247,,228.1360900648408,7.5464373950679775,,,,N
1285,A202204211512461p062951,,A202204211512461p062951,,,,228.19223125229087,6.497505336241876,,,,N
1286,T202204211512513p081452,,T202204211512513p081452,,,,228.2136559911628,8.24781572074834,,,,N
1287,A202204241512528p070614,,A202204241512528p070614,,,,228.22020230006143,7.103932432601005,0.7142875463574165,3.085086038640951e-05,GALAXY,Y
1288,A202204271513030p084326,,A202204271513030p084326,,,,228.26242966393008,8.723795700862095,,,,N
1289,A202303251513031p071255,,,,A202303251513031p071255,,228.2627395706095,7.215275577224808,0.22481396894841954,1.500820543142528e-05,QSO,Y
1290,T202204211514379p061153,,T202204211514379p061153,,T202305151514379p061153,,228.65788910955257,6.198051458913032,,,,N
1291,A202303251514452p081359,,,,A202303251514452p081359,,228.6881315042026,8.233159423014657,,,,N
1292,T202205121514491p085346,,T202205121514491p085346,,,,228.7044937917084,8.896062219741838,,,,N
1293,C202204211514558p075939,,C202204211514558p075939,,,,228.7326303554131,7.994135582216151,,,,N
1294,C202303251515116p072036,,,,C202303251515116p072036,,228.7983630018732,7.343307712021716,,,,N
1295,T202308021517151p071044,,,,,T202308021517151p071044,229.31282316558887,7.178906998377025,,,,N
1296,A202205241517252p084104,,A202205241517252p084104,,,,229.35505093685936,8.684336197614758,0.37315079968086684,1.0854239124912774e-05,GALAXY,Y
1297,T202305251517432p084246,,,,T202305251517432p084246,,229.43013230534217,8.712649023828241,0.1831781053777829,4.48795132489483e-05,GALAXY,Y
1298,T202207011517578p072341,,T202207011517578p072341,,,,229.4907336390728,7.3946526128794225,,,,N
1299,C202303101518050p071835,,,,C202303101518050p071835,,229.52090450209,7.30978602552925,0.042708097773732814,1.4059393120970834e-06,GALAXY,Y
1300,C202312110136564m152422,,,,,C202312110136564m152422,24.23504178473059,-15.406177332131454,,,,N
1301,A202312110137021m125414,,,,,A202312110137021m125414,24.25870568978489,-12.903831577156089,,,,N
1302,A202311050137029m143403,,,,,A202311050137029m143403,24.26210363809417,-14.567392438926705,,,,N
1303,C202311110137344m154441,,,,,C202311110137344m154441,24.39344807960625,-15.744728266591864,,,,N
1304,A202311170138431m161605,,,,,A202311170138431m161605,24.679780081668,-16.26815556249403,,,,N
1305,T202309270139173m132351,,,,,T202309270139173m132351,24.82202609308797,-13.397382626868335,,,,N
1306,T202311050139256m155411,,,,,T202311050139256m155411,24.856659776390018,-15.9031434211118,,,,N
1307,T202311050140087m130858,,,,,T202311050140087m130858,25.03627819077717,-13.149413481662677,,,,N
1308,C202312110140370m160630,,,,,C202312110140370m160630,25.154272522418488,-16.108424799994914,,,,N
1309,T202311050141269m123413,,,,,T202311050141269m123413,25.36210236437779,-12.570358855037108,,,,N
1310,C202312140147119m145112,,,,,C202312140147119m145112,26.799409369138807,-14.853364493064545,,,,N
1311,T202311110149056m145912,,,,,T202311110149056m145912,27.273273150591542,-14.986789336240124,,,,N
1312,C202312110149159m144514,,,,,C202312110149159m144514,27.31639113724223,-14.753782418704448,,,,N
1313,A202312110149461m154202,,,,,A202312110149461m154202,27.44219725873538,-15.700655796985387,,,,N
1314,C202311050149551m144009,,,,,C202311050149551m144009,27.47953815029979,-14.669270445019714,,,,N
1315,T202311050150072m124738,,,,,T202311050150072m124738,27.53015658198532,-12.794000220929902,,,,N
1316,C202311050150245m123723,,,,,C202311050150245m123723,27.60219558762312,-12.623074865368016,,,,N
1317,C202312110150289m140609,,,,,C202312110150289m140609,27.62045826800575,-14.102444154903946,0.6006037869841659,2.4964646746195353e-05,QSO,Y
1318,A202308310150476m130915,,,,,A202308310150476m130915,27.69820378298986,-13.154199797762711,,,,N
1319,T202312110150594m154410,,,,,T202312110150594m154410,27.747663538043685,-15.736249237133231,0.30533275104479424,4.68620133739333e-06,GALAXY,Y
1320,T202311050151038m133122,,,,,T202311050151038m133122,27.76567290065152,-13.522643502651745,,,,N
1321,C202311050151391m123735,,,,,C202311050151391m123735,27.912780191685748,-12.626460101845732,,,,N
1322,C202312110151466m165259,,,,,C202312110151466m165259,27.944286412778524,-16.882955079896647,,,,N
1323,T202312110151491m123416,,,,,T202312110151491m123416,27.954458285028988,-12.57121088867657,,,,N
1324,A202312110151562m135203,,,,,A202312110151562m135203,27.98426147429421,-13.867479416610156,,,,N
1325,C202308310152009m145837,,,,,C202308310152009m145837,28.003713939364573,-14.977048760606907,,,,N
1326,T202311050152156m152745,,,,,T202311050152156m152745,28.064930677116195,-15.462460969876425,,,,N
1327,A202311050152495m134449,,,,,A202311050152495m134449,28.20630701482043,-13.746826220679653,,,,N
1328,A202312110153272m150142,,,,,A202312110153272m150142,28.36313095246756,-15.028215128273423,0.8058139947394225,7.292745170061543e-05,GALAXY,Y
1329,C202311050153286m144834,,,,,C202311050153286m144834,28.369100798149525,-14.809470620143154,,,,N
1330,C202311050153333m152336,,,,,C202311050153333m152336,28.388916414945733,-15.393239654084985,,,,N
1331,T202311050153375m160941,,,,,T202311050153375m160941,28.40633665648325,-16.161376519259516,0.19117941834396954,1.631122367428574e-05,GALAXY,Y
1332,A202312110154023m164712,,,,,A202312110154023m164712,28.50950711064938,-16.78666488525808,0.8848614449663367,0.00015415854172691208,GALAXY,Y
1333,C202311110154053m123956,,,,,C202311110154053m123956,28.522071744140085,-12.665667403212582,,,,N
1334,T202312110154078m144248,,,,,T202312110154078m144248,28.53268426404048,-14.713470588218806,,,,N
1335,A202311050154109m130029,,,,,A202311050154109m130029,28.54546745232325,-13.008117017160425,0.5330021965895506,7.13010076378694e-05,GALAXY,Y
1336,T202312110154125m165511,,,,,T202312110154125m165511,28.5519299266962,-16.919618364952107,,,,N
1337,T202311050154223m144143,,,,,T202311050154223m144143,28.59277935784374,-14.695194816665568,,,,N
1338,C202312110154392m162910,,,,,C202312110154392m162910,28.66329148640084,-16.4862011304005,,,,N
1339,T202311050155075m170645,,,,,T202311050155075m170645,28.78137603472848,-17.112404413262407,,,,N
1340,C202312110155158m131210,,,,,C202312110155158m131210,28.81572763845704,-13.202683453512964,,,,N
1341,C202312110155313m130115,,,,,C202312110155313m130115,28.880271173297768,-13.020739908908704,0.16942398436577316,5.857090519517285e-06,GALAXY,Y
1342,T202308310155403m125411,,,,,T202308310155403m125411,28.91795597393022,-12.902949981214334,,,,N
1343,C202312110156032m162818,,,,,C202312110156032m162818,29.01353606029823,-16.471598981610196,,,,N
1344,C202312110156087m154631,,,,,C202312110156087m154631,29.03632047636092,-15.775216382719917,,,,N
1345,C202311050156180m162337,,,,,C202311050156180m162337,29.07497967173853,-16.39360310560164,0.1984472310143932,1.1452879221261082e-05,GALAXY,Y
1346,A202311050156194m161901,,,,,A202311050156194m161901,29.081020648751,-16.31700193780719,,,,N
1347,T202309270157056m161517,,,,,T202309270157056m161517,29.2733443231671,-16.25477863685833,,,,N
1348,C202312110157169m162055,,,,,C202312110157169m162055,29.32020982837217,-16.348622058375277,,,,N
1349,T202312170157334m144529,,,,,T202312170157334m144529,29.389366668535963,-14.758193198594167,0.07993746170210729,6.19974246792144e-06,GALAXY,Y
1350,C202311050157469m154846,,,,,C202311050157469m154846,29.44538182492218,-15.81280170768214,,,,N
1351,A202311050157546m131956,,,,,A202311050157546m131956,29.477407571767607,-13.332099567913868,,,,N
1352,C202311140158008m130655,,,,,C202311140158008m130655,29.503413383878023,-13.115244468729248,,,,N
1353,T202309270158119m132941,,,,,T202309270158119m132941,29.54955426330873,-13.49462694255341,,,,N
1354,C202312110158230m160149,,,,,C202312110158230m160149,29.595949540739408,-16.03026956380672,,,,N
1355,A202311140159044m135612,,,,,A202311140159044m135612,29.76850830756968,-13.936600950664644,0.4957874678659571,6.302183995173522e-05,GALAXY,Y
1356,T202308310159352m134020,,,,,T202308310159352m134020,29.89679367646432,-13.67224519827909,,,,N
1357,T202311050159524m152914,,,,,T202311050159524m152914,29.968403042075085,-15.487248654109496,,,,N
1358,C202312110159540m161112,,,,,C202312110159540m161112,29.975184795476032,-16.186556260333894,,,,N
1359,A202312110159599m150146,,,,,A202312110159599m150146,29.99970955031918,-15.029393054080105,,,,N
1360,A202210140012256p001630,,,A202210140012256p001630,,,3.1067661854386337,0.2749575667836329,0.4175195818073689,0.00010689520456123797,QSO,Y
1361,T202307200012552p002255,,,T202307200012552p002255,,,3.229968706948698,0.3820641931284313,0.10938814304886062,2.464793417214832e-05,GALAXY,Y
1362,T202310060013028m001416,,,,,T202310060013028m001416,3.2614766617498567,-0.237883529800857,0.33552186613762225,9.951157360355722e-05,GALAXY,Y
1363,C202210110013274p003926,,,C202210110013274p003926,,,3.364358686950648,0.657156217932475,0.24405409892778288,2.146089053476747e-05,QSO,Y
1364,T202209140014026p000040,,,T202209140014026p000040,,,3.5109237193086567,0.0110402464190093,0.1476827138138636,7.666845225305384e-06,GALAXY,Y
1365,A202311050200029m154113,,,,,A202311050200029m154113,30.01195031867936,-15.686827834339072,,,,N
1366,T202312110200338m134521,,,,,T202312110200338m134521,30.14099427566356,-13.7558541308514,0.49950738246300863,8.260113760493148e-05,GALAXY,Y
1367,T202312110200407m152004,,,,,T202312110200407m152004,30.169596292226053,-15.334486499582471,,,,N
1368,C202308310201015m123346,,,,,C202308310201015m123346,30.256117914351897,-12.562827971276697,0.15626566211925497,4.764536699893542e-06,GALAXY,Y
1369,T202311050201334m143853,,,,,T202311050201334m143853,30.38897897629168,-14.648180937593883,,,,N
1370,A202312110201540m132017,,,,,A202312110201540m132017,30.47515873238455,-13.337999548442216,,,,N
1371,C202308310201565m134254,,,,,C202308310201565m134254,30.48523672934285,-13.71491578933903,,,,N
1372,A202311050202017m141727,,,,,A202311050202017m141727,30.506984961675023,-14.290706509262067,,,,N
1373,A202311050202191m161042,,,,,A202311050202191m161042,30.579480370294785,-16.178374397895162,,,,N
1374,C202311050202257m160630,,,,,C202311050202257m160630,30.60691966731577,-16.108431473837182,,,,N
1375,T202311050202270m141324,,,,,T202311050202270m141324,30.61242384983093,-14.22332887416506,,,,N
1376,T202311170202348m133659,,,,,T202311170202348m133659,30.64494041582145,-13.61638102829466,,,,N
1377,C202308310202415m134442,,,,,C202308310202415m134442,30.67300171345403,-13.744995264299796,,,,N
1378,A202311050203142m134845,,,,,A202311050203142m134845,30.80928059281241,-13.812630223569766,,,,N
1379,C202312110203275m123105,,,,,C202312110203275m123105,30.864399117073344,-12.517957571759126,,,,N
1380,T202312110203328m130453,,,,,T202312110203328m130453,30.886545831945657,-13.081380649213528,,,,N
1381,T202312110203481m140019,,,,,T202312110203481m140019,30.950358969426485,-14.005170789550665,,,,N
1382,T202311050204036m133130,,,,,T202311050204036m133130,31.014824300964737,-13.525131583792492,,,,N
1383,A202311050204219m163129,,,,,A202311050204219m163129,31.0912548297109,-16.52475213397422,,,,N
1384,T202308310206063m132406,,,,,T202308310206063m132406,31.52620856073972,-13.401555814761714,,,,N
1385,T202312140206128m163447,,,,,T202312140206128m163447,31.55342890707908,-16.579823309210877,,,,N
1386,T202312110206209m155534,,,,,T202312110206209m155534,31.587112865049352,-15.926038063666208,,,,N
1387,C202308030207101m014448,,,,,C202308030207101m014448,31.79207803552292,-1.7466780411533187,0.30113080914314516,1.8371475164246573e-05,QSO,Y
1388,C202307260207245m012705,,,,C202307260207245m012705,,31.851975641057635,-1.4512760441659065,0.8236983879148219,8.761004100926414e-05,QSO,Y
