21A,22A,22B,23A,23B,ra_obj,dec_obj
,T202206162105575p052859,,,,316.4896354318882,5.483132419182883
,C202205152105581p063215,A202208212105581p063214,,,316.4922181203668,6.537364943828667
,T202207312106008p052444,,,,316.5033297615891,5.412306683590756
,T202207312106014p052903,,,,316.50588707130737,5.484267285813784
,C202205152106020p062958,,,,316.5081862006665,6.499472712051232
,C202205182106143p043826,C202208152106143p043826,,,316.55975240003187,4.640589259142292
,A202205272106172p055527,A202208212106172p055527,,,316.5716942625739,5.924167693433349
,,C202208212106221p065308,,,316.59227390670065,6.8854968178878835
,C202208032106241p061948,C202208152106241p061948,,,316.6005671462517,6.330027717341489
,T202205152106261p044307,T202208082106261p044306,,,316.60863160971496,4.718497262680199
,T202207312106307p052344,T202208152106307p052344,,,316.62802640415384,5.395647598074803
,,T202208082106316p061242,,,316.63181937512564,6.211656594409673
,C202205152106392p043011,,,,316.6633692623371,4.503109510416118
,C202205272106427p064729,,,,316.6778347164818,6.791379274811177
,A202205272106461p065753,,,,316.6919284000258,6.9648587198704845
,A202205272106515p050909,,,,316.71449118199666,5.152578024409501
,C202205152106543p053921,C202208212106542p053921,,,316.7260115518833,5.655898255943133
,,T202209142106543p054802,,,316.72634171084684,5.800639374097668
,T202205152106548p054421,,,,316.72819694806765,5.739300691814313
,,T202208082106568p052211,,,316.73648128916335,5.369653367374507
,,T202209112106576p054334,,,316.74020260326256,5.726084969527077
,A202205152107014p041649,A202208152107014p041649,,,316.75598728388576,4.2802233331175135
,C202205182107017p040946,C202208152107017p040946,,,316.7571131078661,4.162750125210653
,,A202208212107072p055914,,,316.7800571633813,5.98716466451518
,C202206132107093p072145,,,,316.7887287651128,7.362560271469616
,,T202208082107099p061338,,,316.79143656549115,6.227359027323294
,,T202208082107106p042504,,,316.794098874035,4.417866944853863
,,T202208082107167p041419,,,316.81948294242994,4.238666483925524
,A202205272107185p065352,,,,316.8268824503997,6.897741468219258
,C202205152107190p041406,,,,316.82932363572564,4.235023975767733
,A202205272107194p055217,,,,316.8307896329101,5.8713820120618845
,C202207312107222p044308,,,,316.84269355688116,4.718969284287375
,,T202208082107224p064506,,,316.8435274545197,6.751645180997474
,,T202208212107231p064852,,,316.84643981549243,6.8143951651567924
,A202205152107269p044542,,,,316.86196932980414,4.761795278258581
,C202205152107415p061909,,,,316.92289002099506,6.319101501705594
,C202209052107439p061404,C202209112107439p061404,,,316.9328620124992,6.2344672025531676
,T202205152107458p035241,T202208082107458p035242,,,316.9407860878333,3.8782218742546446
,T202205272107478p061421,,,,316.9490458386321,6.2391903955253305
,C202205182107503p050425,A202208212107503p050425,,,316.95954910334603,5.073603704013967
,T202206122107561p052844,,,,316.98363851094416,5.478824848677284
,C202205152107571p071717,,,,316.98782854156633,7.2881479164879455
,C202206092107578p062135,,,,316.9908379689695,6.359779023127227
,C202206252107585p053429,,,,316.99376122665365,5.5747588209500085
,A202205182107586p054629,A202208212107586p054629,,,316.9941348619076,5.774763451659206
,C202206092107596p044428,,,,316.99849591694345,4.7412270900216935
,T202206092108034p053660,,,,317.0142467752246,5.616635168089606
,T202206252108102p042632,,,,317.0423710802844,4.442192022023097
,,T202210102108105p053418,,,317.04374528935915,5.571732594522273
,,T202208212108106p062047,,,317.0442076383505,6.3462572353599915
,A202206122108129p065943,,,,317.0536507698552,6.99524014588087
,C202205182108177p051926,C202209122108177p051926,,,317.07376613340057,5.32381381698981
,A202205152108207p050242,,,,317.0861656253833,5.045009499984793
,C202205152108220p064345,,,,317.09183845415004,6.729102256721353
,C202205152108224p054101,C202208212108224p054101,,,317.0935014936688,5.6835755929107314
,A202205272108226p042004,,,,317.09419306807985,4.33450426600396
,T202206112108238p062057,,,,317.0989714496105,6.3490916633930325
,T202205152108245p062414,,,,317.10202234642514,6.403951657354934
,T202205242108249p062114,,,,317.1037262063258,6.3538045291781255
,T202206112108260p062248,,,,317.10818277351916,6.379880253045951
,,T202208212108260p062437,,,317.108351143135,6.410182210492621
,,T202208082108261p062248,,,317.1085598301999,6.379882605063875
,A202205152108309p055410,A202208212108309p055410,,,317.12859157469643,5.902711701163239
,A202205272108330p064150,,,,317.1376218818885,6.697312472524543
,C202205242108335p070538,,,,317.13948875303515,7.09392522263827
,,T202208212108374p045422,,,317.1558500542365,4.9061800157985385
,A202205152108378p054205,A202208152108378p054205,,,317.157696522132,5.701518093521463
,,T202208082108392p044325,,,317.1632284953738,4.7235991402902915
,A202206082108392p070034,,,,317.16341559492815,7.009476760144517
,A202206082108417p065854,,,,317.17390517127046,6.981666562834957
,C202205242108425p062452,A202208212108425p062452,,,317.1771814078363,6.414449110932582
,C202205182108427p065734,,,,317.1777973615636,6.959563825117041
,C202205182108433p054535,C202209122108433p054535,,,317.1802727116286,5.759786797882659
,T202205152108438p051750,T202208212108438p051750,,,317.18229890545683,5.297358270932767
,C202205182108457p065906,,,,317.19032465442865,6.984910607742988
,T202205152108458p052222,T202208082108458p052222,,,317.19070965539584,5.372753287962643
,C202205152108469p051942,,,,317.1952899805651,5.328292145283644
,T202205152108480p062021,,,,317.2001867669883,6.339248066129278
,C202206122108482p060615,,,,317.2007994684587,6.10414420845832
,,T202210142108485p065443,,,317.2021060021213,6.9119965811608175
,T202207012108488p052420,,,,317.20334016491995,5.405599446587548
,,T202208212108489p062035,,,317.20387692952994,6.342998289283386
,T202205182108492p062039,T202208212108492p062038,,,317.2048923416685,6.344023289138986
,A202205272108504p054513,,,,317.2099612687132,5.753627708436055
,A202205152108511p052824,,,,317.21285446979647,5.473410695776051
,C202206082108523p065429,,,,317.21778585213593,6.908010468568045
,A202206082108542p065749,,,,317.2257756370094,6.96357638308386
,A202205272108558p042551,A202208212108558p042552,,,317.2326507672789,4.430970500046108
,T202207012108564p052342,,,,317.23490042931286,5.395057810568939
,A202206082108571p070315,,,,317.23809352755484,7.0540722301522445
,A202205152108581p044331,A202208212108581p044331,,,317.2419735260296,4.725373821314001
,C202208032108588p064501,T202208082108589p064501,,,317.2452150396966,6.750311867341478
,A202206082109001p065741,,,,317.25026314644737,6.961340276275883
,C202205272109015p044941,C202208152109015p044941,,,317.2561681272616,4.828162432605664
,A202206282109021p065730,,,,317.25860252818285,6.958291019994133
,A202206082109022p065740,,,,317.25900054763815,6.961064727846483
,A202205152109023p041842,A202209122109023p041842,,,317.2596496782461,4.311720450826394
,A202205272109028p052744,,,,317.2618632404788,5.462219025317687
,T202206092109030p045754,,,,317.2623825918165,4.964993228554898
,C202205182109034p065845,A202209112109034p065845,,,317.2639772310904,6.979159328083464
,C202205182109038p065837,C202209112109038p065836,,,317.26595166812115,6.97678899758918
,C202207012109042p052859,T202208152109041p052859,,,317.26727848407916,5.483030961945792
,,T202209122109057p061917,,,317.27389270734864,6.321279505566054
,C202205182109058p070945,,,,317.27410161183263,7.162383010745928
,T202205182109067p051217,,,,317.27793656523295,5.2045955264371715
,,T202208082109091p062842,,,317.2877507303452,6.478292555246901
,A202206082109102p065825,,,,317.29257718883554,6.973491252603982
,T202205152109110p061806,,,,317.29599892259927,6.3017187206036995
,A202205272109149p060743,A202208212109149p060743,,,317.31197403699133,6.128483588668994
,A202206282109156p065734,,,,317.31506883750507,6.959332794201188
,C202206282109159p065931,C202209112109159p065931,,,317.31640906902294,6.992000887230705
,A202206282109169p065845,,,,317.32051365540246,6.9792119190958015
,T202205182109180p061741,,,,317.3252066837311,6.2947343516903285
,,T202208212109193p061759,,,317.33027878807303,6.299829154548199
,A202205152109209p042206,A202208152109209p042206,,,317.3369387018479,4.368428919991629
,,C202208212109209p061429,,,317.33705435491015,6.241454380208935
,C202205272109221p070510,,,,317.3421959126948,7.086126574385142
,A202205272109253p071109,A202208212109253p071109,,,317.3554626069573,7.185941040638823
,C202205152109283p062454,,,,317.3679397472935,6.415114970162455
,C202205152109306p063524,C202208212109306p063525,,,317.3774080122006,6.590169761219119
,C202206122109326p061730,C202209122109326p061730,,,317.38588384189075,6.291671259589203
,C202205272109333p043852,,,,317.3886531573794,4.647823601278518
,C202206112109352p043756,,,,317.39657574289623,4.63211452399911
,A202205152109355p061906,,,,317.3981012306814,6.318354784914219
,,T202208152109365p063928,,,317.40228589931303,6.6576669045323476
,,T202208082109367p050310,,,317.4028994356645,5.052866639122622
,A202205152109415p044156,A202208212109415p044156,,,317.42305735316324,4.698999368185476
,A202205152109424p072244,A202208152109424p072244,,,317.4267085733428,7.378884902805698
,,T202208082109441p054526,,,317.43378125526783,5.757097248652598
,C202205152109481p070112,T202208152109481p070112,,,317.45037747963033,7.019932114421328
,,T202208082109491p052133,,,317.45448889089215,5.359284951003894
,C202206082109523p063115,,,,317.4680653297792,6.520917826145626
,A202205242109533p044128,A202208212109533p044128,,,317.4720572441214,4.691106640243973
,C202206082109589p070956,,,,317.4953651828645,7.165559332071546
,,T202208082110025p052619,,,317.51038613146363,5.43873184203645
,C202205152110046p053711,,,,317.5193302331464,5.619754344569
,,T202208082110073p060416,,,317.530340747036,6.071123802054597
,A202205152110099p053331,,,,317.54120152901305,5.558749831760192
,,T202208152110112p050818,,,317.5466254589405,5.138384611899812
,,A202209122110118p060106,,,317.5491919206861,6.018215350039247
,,T202210022110176p040654,,,317.5735023262498,4.1149262978746535
,C202205182110194p041226,,,,317.58081203335087,4.20722212498834
,A202205242110207p062313,A202208212110207p062313,,,317.5862837077876,6.387017771433688
,C202206082110219p071860,,,,317.59125730821546,7.316666249608353
,T202206082110222p061541,,,,317.592635953651,6.261387019819088
,T202206252110251p043151,,,,317.6044161010062,4.530763679824338
,,T202210102110290p072120,,,317.62098056578066,7.355678418612782
,C202206082110303p054906,,,,317.62628376430513,5.818280063532753
,A202205272110333p064244,,,,317.63885496296376,6.712097914757909
,A202205152110339p072145,,,,317.6410680598325,7.36260450245541
,,C202208082110339p072146,,,317.641291460388,7.362797696259997
,A202205272110382p042502,,,,317.65918756541225,4.41727617810371
,,T202208082110384p043552,,,317.66013271853495,4.597834440620168
,C202205152110408p051610,A202208152110408p051610,,,317.66990936896764,5.269485174952312
,T202205152110413p060209,,,,317.6720804955532,6.035753089364119
,C202205182110422p071246,A202208212110422p071245,,,317.67583447592733,7.212640715514355
,T202207312110429p044158,,,,317.6788240967408,4.69932819338275
,C202205272110436p060033,,,,317.68175102625884,6.009181972917098
,C202205152110441p063960,A202208212110441p063959,,,317.68389686026023,6.66648867082661
,C202206092110494p054611,,,,317.7058445531913,5.769786214388633
,T202205152110503p050418,C202208152110503p050418,,,317.7096894437807,5.071710248572426
,T202207072110523p040328,,,,317.71787330437587,4.057841301118652
,T202205182110543p054357,,,,317.72634601772495,5.732420206209066
,T202205182110558p054418,T202208212110557p054418,,,317.73226585768253,5.738334728395804
,T202206092110569p043602,,,,317.7371764653031,4.600642096542222
,C202206112110589p071238,,,,317.7454437218966,7.210422243785898
,C202206092111074p044012,,,,317.78074841293824,4.670100352521545
,A202205272111082p064150,A202208212111082p064150,,,317.78434813626365,6.697308172463466
,C202205242111086p065053,C202209122111086p065052,,,317.786017757854,6.847915790971625
,T202206282111117p062345,,,,317.79892222110567,6.3958602001162275
,C202205152111156p044717,A202208152111156p044716,,,317.81494712878686,4.787923199306336
,,C202210022111173p045224,,,317.82218260544306,4.8733198485310085
,T202206282111186p044657,,,,317.8275685230924,4.782481646915398
,C202206082111191p054720,,,,317.82945692171796,5.788939219280817
,T202206122111194p054722,,,,317.83087393714953,5.789459997894228
,C202205272111198p052132,,,,317.83266777704137,5.358895574783277
,T202207012111201p060828,,,,317.8339047686044,6.141124258029063
,C202206082111212p045759,,,,317.8384676609093,4.966306481764964
,,T202208082111264p043254,,,317.86002384415366,4.5484562695442445
,,T202209142111274p041935,,,317.8642901285771,4.326470121513394
,C202206082111275p041936,,,,317.8647144179621,4.3265753272659015
,A202205272111280p060318,C202208212111280p060318,,,317.8668080916659,6.054945428169921
,A202206282111293p054743,,,,317.8720762567221,5.795271960377325
,T202207312111321p052120,T202208152111321p052119,,,317.88371899151673,5.355464385689759
,C202205272111324p040922,,,,317.8850506714188,4.156063481211893
,C202206122111326p053647,,,,317.88564301977095,5.613172276213309
,C202205152111342p053757,,,,317.8926343627969,5.632365639642567
,A202205152111344p065815,A202208212111344p065815,,,317.89346188081214,6.9708445727888595
,A202205152111355p060151,A202208212111354p060151,,,317.89773813309034,6.0309540993012725
,C202206082111364p062806,,,,317.90163033276775,6.46824276474366
,T202207012111384p041159,,,,317.90990242240207,4.199630272886368
,T202207312111442p044436,,,,317.9340974716933,4.743353869855683
,C202206132111556p065318,,,,317.9815875485513,6.8883558692006055
,C202207042111563p042245,,,,317.9844408335399,4.379143851885051
,,C202209122111592p042539,,,317.99650777065136,4.427552053328802
,T202206162112032p051632,,,,318.0134638799225,5.2754241665230825
,,A202208212112049p044541,,,318.0202652044783,4.7614297195433934
,T202205152112062p040824,,,,318.0257201657781,4.139936478826947
,C202205152112105p043132,C202208212112105p043131,,,318.04370146164774,4.525435018310522
,C202205272112110p060037,A202208212112110p060037,,,318.0457643815107,6.010305933598328
,T202206282112133p070056,,,,318.05547148935443,7.015478184815017
,T202206112112136p040921,,,,318.05676879031114,4.155695475879212
,,T202208082112149p062859,,,318.06197609193885,6.483032430421308
,C202206082112153p062019,,,,318.06369262684336,6.3385898117992685
,C202205152112155p044340,,,,318.06467968770613,4.7278879485712535
,A202205272112167p060154,,,,318.0695974719728,6.0317099900337015
,C202205182112175p061135,,,,318.07292079282746,6.193033566620832
,C202205272112223p051803,,,,318.0928761925637,5.300935191617863
,,T202208082112229p054751,,,318.09553574224367,5.797565555865332
,C202205152112319p044135,C202208152112319p044135,,,318.1329969433119,4.693096253110422
,C202205152112350p045855,,,,318.1460000088848,4.981964169943007
,A202205272112359p052729,,,,318.14942130138735,5.458168099740703
,A202205152112404p062008,,,,318.16845713663105,6.335488471687863
,A202205152112438p052207,,,,318.1824179653534,5.368587526068803
,,T202208082112449p040948,,,318.18694344963683,4.1632620738618416
,,T202208082112472p055013,,,318.1966348732922,5.83688730828941
,A202205152112502p043814,A202208212112502p043814,,,318.2090298792067,4.6372460173518935
,,T202208082112512p062135,,,318.21336150452237,6.35959485332227
,,T202208082112514p062421,,,318.21428485318853,6.405943150347844
,A202206112112519p040232,,,,318.216375150946,4.042250428717379
,A202205152112546p061824,A202208212112546p061824,,,318.2274894677223,6.306734898150571
,C202206082112558p064307,,,,318.23262830454763,6.7184949345041165
,T202206092112577p043914,,,,318.24040528573533,4.653927785043535
,T202206082112580p070041,,,,318.24185223547124,7.011330767096826
,,T202208082112595p045552,,,318.24773006253923,4.931015820809324
,,T202208082112597p063846,,,318.24862931678416,6.6460145766627035
,T202206082113010p052108,,,,318.253998728278,5.352267825154817
,T202207012113019p052516,,,,318.25782590944823,5.421232316573223
,C202205182113019p064008,,,,318.2579087843197,6.669023981620503
,C202205272113022p070354,,,,318.2592345919166,7.065076239858096
,C202207012113028p071026,,,,318.2618671072197,7.173891305497283
,,T202208082113046p042817,,,318.2691863823003,4.471269493556497
,C202205152113063p063830,,,,318.2760637596605,6.641597474324527
,T202209052113064p062525,T202209112113064p062526,,,318.2768368426752,6.423761848439818
,C202205182113084p065045,C202208152113083p065045,,,318.28475928928754,6.84578295964376
,C202205152113128p064404,T202208152113128p064404,,,318.3034273491403,6.734481233769824
,C202206252113176p040820,,,,318.3233175946199,4.138758419790623
,,T202208082113278p052227,,,318.36596786787044,5.374216169094884
,A202207042113289p053115,,,,318.37032500579664,5.520909712027398
,A202205152113306p041757,A202208212113306p041757,,,318.37731393541617,4.299255344024914
,T202205182113344p070409,,,,318.39341416352835,7.0690908491188935
,C202205152113370p041702,T202208152113370p041702,,,318.4040666441591,4.28380767952374
,,T202208082113541p060443,,,318.4753535341954,6.078699870764457
,,C202208212113547p064248,,,318.4779617950324,6.713208306366135
,C202205152113554p042724,A202208212113554p042724,,,318.4807052898933,4.456735576067423
,T202205152113558p063228,,,,318.4823551942902,6.541115846033609
,A202205272113573p050715,,,,318.4887050400835,5.120712430966974
,,T202208082113574p042636,,,318.4893432122977,4.443270612750377
,,T202208082113580p063735,,,318.491767152339,6.626267334258912
,C202206112113582p063735,,,,318.4923792529189,6.626487444356908
,T202206282113586p042912,,,,318.49405560075644,4.486697944818199
,A202205152113597p064730,C202208212113596p064730,,,318.4985030114862,6.791785238534376
,C202205272114032p062055,C202208212114032p062055,,,318.5134917894168,6.348487054872458
,C202205152114051p041407,A202208212114051p041407,,,318.52132272843176,4.2353284659213255
,C202205152114051p055347,T202209112114051p055347,,,318.52136034873695,5.896406143980254
,A202205152114063p063110,A202208152114063p063110,,,318.52610112504374,6.519569527475384
,,A202208212114085p062840,,,318.53535741751136,6.477766418626253
,C202205152114100p043552,,,,318.54180683718243,4.597888916032297
,A202205152114101p063218,A202208152114101p063218,,,318.54201838450496,6.538218720849455
,T202207072114113p065639,,,,318.54698506088346,6.9442251272601565
,T202207312114128p065640,,,,318.55339721345206,6.9444866575015425
,,T202208082114130p053116,,,318.55406331216005,5.521212933294658
,C202206082114154p054831,,,,318.56422633350536,5.80867973189736
,,T202208082114178p061005,,,318.5740892880215,6.1680185017151095
,C202205182114246p055860,C202210022114246p055901,,,318.60260015180233,5.983382913152833
,A202206082114262p064531,,,,318.60896029128526,6.758647835900938
,C202205182114296p063841,T202208082114296p063841,,,318.6234418629007,6.644684779613467
,C202205152114316p043257,C202208212114316p043257,,,318.63161841256226,4.549040131304156
,A202205152114336p055245,A202208152114336p055245,,,318.6400825432753,5.879093281653258
,T202206282114346p072314,,,,318.6439977385644,7.387251288387304
,A202205152114380p041823,,,,318.65818481507387,4.306500083140468
,,C202208212114381p070005,,,318.6587592542717,7.0015104382640985
,T202206112114401p044350,,,,318.6670058558976,4.730517627385254
,T202206132114403p050613,,,,318.6679786063788,5.1034986331870416
,,T202208082114409p061400,,,318.67043120985403,6.233333810367124
,T202206252114431p062840,T202208152114431p062840,,,318.6796585392475,6.4778042150629584
,,A202209122114441p043520,,,318.68358001191825,4.58902579910909
,,A202208212114454p042432,,,318.68910862768587,4.409018005585906
,C202205182114462p044853,,,,318.69241797259997,4.814799343841738
,A202205182114567p044302,,,,318.7361947426803,4.717250330575718
,T202206092114589p064649,,,,318.74538900444577,6.780324968653159
,,T202208082115032p055324,,,318.7633653816701,5.889940133727504
,C202205152115032p053738,A202208212115032p053737,,,318.76342381427355,5.62706961592656
,A202205272115054p065250,,,,318.7723140259202,6.8804526992305
,T202205182115055p061935,,,,318.77272078564,6.326315058890646
,,T202208212115070p050151,,,318.77921184991095,5.030702760302393
,A202205152115080p060722,C202208212115080p060722,,,318.7831532842443,6.122713756911578
,C202206282115080p044726,,,,318.783490226031,4.790427497543552
,T202207312115097p041431,T202208152115097p041431,,,318.79046092886995,4.242037057298675
,C202205152115097p070832,C202208212115097p070832,,,318.79053334329933,7.142317381791204
,C202208032115143p065001,,,,318.80951682354845,6.833522345510678
,C202205152115148p043202,A202208212115148p043203,,,318.81153906617067,4.53403477528897
,C202206162115155p064914,,,,318.81459734405183,6.820648913379652
,,T202208082115165p064705,,,318.81876402213413,6.784610990758357
,A202206092115166p051416,,,,318.81905906683755,5.237699525022786
,A202206202115211p051233,,,,318.83800518588237,5.209125018227733
,A202205272115227p071150,C202208212115227p071150,,,318.8445201169167,7.197231605811661
,,A202210082115244p051440,,,318.85160948582376,5.244361705077717
,,C202210022115252p050846,,,318.8549886812651,5.146200503660925
,A202206202115253p051231,,,,318.8555988300829,5.208575672282074
,A202206202115266p051404,A202210022115266p051404,,,318.86086046544574,5.234554348666284
,T202206282115313p050732,,,,318.8802706746087,5.125521343150474
,A202206092115316p051441,A202210082115316p051441,,,318.8818621473763,5.244616750545977
,C202206122115318p053820,,,,318.8822968467971,5.638892742233362
,,T202208082115329p042536,,,318.88729093071737,4.426641613012379
,A202205152115346p051636,A202209112115346p051636,,,318.893994083114,5.276608297426277
,C202205152115347p051846,C202208082115347p051847,,,318.89469657809593,5.3128854749099315
,C202206122115354p063909,,,,318.897359557978,6.6524685608827125
,A202205272115358p064442,,,,318.8990286340285,6.744986153035589
,A202205272115367p042520,,,,318.9031152477739,4.4221122132606885
,A202205152115369p061105,A202208212115369p061105,,,318.90380453790027,6.184834123287741
,,T202208082115377p053856,,,318.9070364685327,5.64898993255422
,,C202210102115429p055015,,,318.928550588183,5.837559194711857
,,T202208082115439p064251,,,318.9327123174204,6.714097118643418
,T202206282115440p044616,,,,318.93314100759284,4.771065512518294
,A202205152115442p042305,A202208212115442p042305,,,318.93397171860056,4.384600834156279
,,T202208082115453p042458,,,318.93881309653506,4.416211580385995
,,T202208082115458p062233,,,318.9407597696489,6.37572779533373
,T202206112115479p051341,,,,318.94949881207316,5.228076507615644
,T202206082115525p051523,,,,318.96861364513717,5.256263900132396
,C202205152115546p060730,,,,318.97747549973224,6.1250529532303535
,,C202209122115593p064241,,,318.9970000617305,6.7114904533865225
,T202206112116029p050153,,,,319.01200172541934,5.0313307702958605
,C202205152116030p071446,,,,319.0125439795972,7.246232698276592
,,A202209142116054p051552,,,319.0226596897841,5.264497649891125
,A202206252116076p051310,A202208212116076p051310,,,319.0318006408778,5.219404469790653
,T202206252116081p045459,,,,319.0335616428017,4.916512124449461
,,A202209142116089p051433,,,319.0372472792574,5.242489634117464
,T202206252116099p050416,,,,319.04116214179817,5.071113680636556
,A202206082116101p051542,A202208212116101p051542,,,319.0422609796477,5.261788345923411
,A202205152116105p062957,A202208212116105p062957,,,319.0437473405559,6.499053921040339
,A202206082116115p051548,A202209142116115p051548,,,319.0477732477954,5.263360473017019
,,C202209122116116p051843,,,319.04830002310206,5.312042720468363
,A202206082116119p051428,A202208212116119p051428,,,319.0494060861132,5.2411361656068305
,C202205242116121p053122,A202208212116121p053122,,,319.05021619552133,5.522711205919379
,A202205272116130p052816,A202208212116130p052816,,,319.053965455018,5.471185129261388
,C202205182116160p051437,C202209122116161p051437,,,319.06689723972954,5.243716352530074
,C202205182116167p062050,,,,319.06976771418863,6.347289189418112
,A202205152116177p062158,,,,319.073848696679,6.366128689324888
,A202206082116189p051257,A202208212116189p051257,,,319.07867447917096,5.215888109542293
,A202205152116191p063152,A202208212116190p063152,,,319.07938651653785,6.531056386623526
,A202205272116202p045049,A202208212116202p045049,,,319.08430169524763,4.8469339514436
,C202205182116247p044837,,,,319.10300673276095,4.81026356550926
,A202206082116256p051605,,,,319.10652226458865,5.268121540029911
,T202206082116266p041605,,,,319.11077207962535,4.268039917735266
,T202205182116291p055948,,,,319.12107539073287,5.99679910330052
,A202206082116338p052357,,,,319.1410160278933,5.399249760479876
,C202205272116350p063336,,,,319.1456680719541,6.559947837715968
,,T202208082116362p064039,,,319.15090582937626,6.6773828588265145
,A202205272116395p052407,,,,319.1643832971965,5.402047552955687
,A202205272116402p042114,A202208212116402p042114,,,319.16759068179226,4.353805787847819
,C202206162116442p060239,,,,319.1843662229508,6.044255991737522
,A202205152116444p063908,,,,319.18487713251216,6.652289369205463
,C202205182116449p064420,,,,319.18695297745955,6.738959364768666
,A202205272116510p045114,A202208212116510p045114,,,319.2126470012309,4.85381631884301
,C202205182116528p054901,,,,319.21989945516174,5.816875044203738
,A202205152116538p063323,C202208082116538p063323,,,319.2242791428848,6.556415322706116
,,T202208082116549p063855,,,319.22859025818474,6.6486757750624665
,,A202208212116571p041413,,,319.2379052226889,4.237043675345803
,C202206082116577p054807,,,,319.24052781572436,5.801948405482383
,C202205272116597p051053,C202208212116597p051053,,,319.24892769337333,5.181340571795968
,C202206112117002p061943,A202208212117002p061942,,,319.2509613360696,6.328483808743041
,,T202208082117010p040619,,,319.2541732620147,4.105182415008384
,C202206092117018p062506,T202208152117018p062506,,,319.2575058814798,6.418454439324892
,C202207312117019p054551,C202208212117019p054551,,,319.25774836918305,5.764059848974489
,T202205272117123p063902,,,,319.3013512665629,6.650450730550747
,,T202208082117147p045823,,,319.31128979707694,4.972984674624813
,C202205152117167p060815,,,,319.31948028319715,6.137426828777432
,,T202208082117179p043312,,,319.32448602608054,4.5534682150362045
,A202205272117183p041234,,,,319.3263391751425,4.209434086858767
,C202205182117215p045727,,,,319.3393830641885,4.957466452875249
,,C202208212117223p043920,,,319.3430796386594,4.655609144205573
,C202205182117274p040309,C202208212117274p040309,,,319.3641400815329,4.05245222060017
,C202205182117292p071001,,,,319.3718147414242,7.166834618344288
,C202205152117299p064109,,,,319.37450605190134,6.6857178275077045
,A202205152117319p070639,,,,319.3829832839491,7.1109027322829474
,T202206112117324p052619,,,,319.3849291142422,5.438599135631826
,C202205182117332p052659,,,,319.38826562290416,5.449747556890429
,,T202208082117364p051556,,,319.4015115022658,5.265597808672097
,,T202208212117396p062123,,,319.4150217842509,6.356345245878668
,A202205272117400p063257,,,,319.4166185428912,6.5492014995308026
,T202206282117406p042135,,,,319.41933327147945,4.3597350629816525
,T202205152117436p054119,,,,319.43186669837036,5.688489673882136
,A202205272117453p041111,A202208212117453p041111,,,319.4386109095458,4.186312043964639
,C202206122117472p055538,,,,319.4466110804875,5.927282223608506
,,T202208212117516p042210,,,319.46485578282994,4.369520391180752
,C202207012117519p064019,,,,319.4661090117662,6.672047336962768
,C202206092117540p063646,,,,319.47509142894853,6.612803444912732
,C202206092117543p041543,,,,319.47639168230967,4.261870895955154
,,T202208082117552p044634,,,319.4801359393713,4.776174395621877
,A202205272117565p054114,,,,319.4855400355112,5.6873517730835355
,C202206082117591p041240,,,,319.49640970674415,4.21119666157012
,,T202208082118024p050341,,,319.51004956466755,5.061446762384704
,A202205272118035p053216,,,,319.5146342086673,5.537701375735461
,,T202208082118097p050547,,,319.5403624577262,5.096298307704951
,,C202210022118104p043539,,,319.54333198125005,4.594179902670211
,C202205152118108p061535,C202208212118108p061535,,,319.5450610217503,6.259783809066082
,T202205182118111p045823,C202208212118111p045823,,,319.5462893345942,4.972972466268255
,T202206252118144p063658,,,,319.5599756386867,6.6162280962640265
,,T202208082118144p064424,,,319.5600617052638,6.7400584021367225
,A202205272118145p062630,,,,319.5602647145785,6.441557071691
,,T202208082118146p063640,,,319.56081262480114,6.611237428439567
,,C202208212118149p062007,,,319.5622776212205,6.335325335876104
,C202205182118184p061704,,,,319.57683789957736,6.284320441853618
,A202206282118233p064223,,,,319.5971266994777,6.706399630891784
,,T202209112118285p061335,,,319.61863720370314,6.22647557683134
,,C202209142118288p063731,,,319.61979998479666,6.625338024267731
,C202205182118288p063732,,,,319.6200703158721,6.625456131287301
,T202205272118302p062252,,,,319.62580312352543,6.381059920574058
,T202205152118319p061404,,,,319.6330614558287,6.234501955984558
,,A202208212118320p061404,,,319.6335119548028,6.234368809816363
,C202205182118323p060250,,,,319.6344380536778,6.04721856856442
,,T202208082118351p045904,,,319.6461398384096,4.984561555685303
,C202207012118354p064238,,,,319.6474017296311,6.710544361669902
,,T202208212118354p062422,,,319.6475007644801,6.406220389902122
,,C202208212118360p040126,,,319.6498591094878,4.023838853256068
,A202205272118362p045142,,,,319.6508097132325,4.8615436193530215
,C202206092118407p062325,,,,319.6694838176836,6.390238934574653
,A202205152118437p065102,A202208212118437p065102,,,319.68202984806567,6.850589237568958
,C202207012118459p060517,,,,319.6911637692906,6.088099652601677
,,C202210082118512p050429,,,319.71313537736665,5.074641841349865
,A202207012118512p052603,A202208212118512p052603,,,319.71346767633895,5.434160471502603
,C202206082118518p053350,,,,319.71574103293995,5.5638559777816665
,C202206132118530p051624,,,,319.72073348111047,5.273421728577125
,T202206112118558p050851,,,,319.73261926531086,5.147381896523124
,T202206112118581p055946,,,,319.7422437891131,5.995990846676817
,T202205182119025p053804,,,,319.76058640998883,5.634368797085108
,A202206082119054p045212,,,,319.77244365025115,4.8701130694417385
,A202205272119064p045212,,,,319.77647016611166,4.869875955052123
,A202205272119069p053805,,,,319.7788599700368,5.634585826306035
