STANDARD_NAME,SEMESTER_NAME,SCIENCE_NAME,TEMPLATE_NAME,MJD_OBS,FILTER,DETPOS,X_OBJ,Y_OBJ,X_FPHOT,Y_FPHOT,X_nSTAR,Y_nSTAR,X_nGAL,Y_nGAL,X_ALT,Y_ALT,MAG_ALT,MAGERR_ALT,SNR_ALT,CNNSCORE_ALT,ZMIN_TEMP,ZMAX_TEMP,ZMIN_SCI,ZMAX_SCI,ZMIN_DIFF,ZMAX_DIFF,APER_FPHOT,ZP_FPHOT,LIM_MAG3,LIM_MAG5,MAG_FPHOT,MAGERR_FPHOT,SNR_FPHOT,STATUS_FPHOT,REAL,LIMIT
T202204211426361m013102,T202204211426361m013102,b'c4d_220515_041424_xxx_i_v1',b'c4d_190513_023811_xxx_i_ls10',59714.17667711,b'i',b'S3',930.2222430449167,2595.7562190284666,930.7238201961541,2595.992957966204,918.6899895469662,2585.286021604299,934.6089560847274,2618.3075756878266,,,,,,,-82.66797,106.72264297135774,-356.1390965835684,358.1120296040748,-181.52622036808017,181.52622036808017,6.3,29.501365,21.71757633753526,21.16295446349437,21.12540392370709,0.08833316408448583,12.290966946022534,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220515_041603_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59714.17781659,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,,,,,,,-148.2213487422998,153.54797307819092,-531.9021840599235,540.0269526721233,-533.7904102643068,533.7904102643068,6.7,29.671067,21.378700614693393,20.824078740652503,22.082493405920726,0.5357064046806324,2.0266698148722955,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220518_051721_xxx_r_v1',b'c4d_210415_061442_xxx_r_v1',59717.22038939,b'r',b'S3',983.8268413423202,2588.8450460242157,984.328369140625,2589.0817871091845,972.2962933574195,2578.3749146000137,988.2107988902801,2611.395955514812,984.4001,2588.9924,21.72064971923828,0.0941,12.34,0.9999942183494568,-30.308807,49.50385584757185,-131.5117423467968,132.3217412274134,-134.62850930400995,134.62850930400995,4.9,29.337912,23.09606817544156,22.54144630140067,21.76147810756111,0.0982022103809715,11.055759292872033,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220518_051900_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59717.22153504,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,932.5479,2560.2083,21.94411849975586,0.1812,6.945,0.9898157119750977,-148.2213487422998,153.54797307819092,-132.48778,283.306009226191,-285.2094683630998,285.2094683630998,4.3,29.500515,22.447921388908856,21.893299514867962,22.032885191503212,0.20206535272413992,5.373014152912202,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220521_044252_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59720.19644397,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,991.5723,2604.3552,22.612628936767578,0.1895,6.484,0.8996133208274841,-14.92025,31.314194479171615,-41.575382,58.44463681713249,-61.49415809864286,61.49415809864286,5.01,28.617954,23.28446664530601,22.72984477126512,22.64251995747061,0.19903201975313348,5.454901182968613,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220521_044747_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59720.19985638,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,,,,,,,-148.2213487422998,153.54797307819092,-135.76393,146.26135,-522260.07434671064,522260.07434671064,4.29,29.995682,15.356221357775144,14.801599483734254,18.04777015698159,8.699646691341611,0.12479817152581049,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220524_051915_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59723.22170392,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,,,,,,,-14.92025,31.314194479171615,-16.032393,27.20154440949153,-27.43173133314055,27.43173133314055,5.22,27.168213,22.582550430247352,22.02792855620646,22.630779734806485,0.36901134908934424,2.9421859318942865,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220524_052331_xxx_r_v1',b'c4d_210415_061442_xxx_r_v1',59723.2246747,b'r',b'S3',983.8268413423202,2588.8450460242157,984.328369140625,2589.0817871091845,972.2962933574195,2578.3749146000137,988.2107988902801,2611.395955514812,984.3422,2589.3162,21.81313705444336,0.0432,27.88,0.8127779960632324,-30.308807,49.50385584757185,-34.305645,50.716752249872876,-50.19744859706067,50.19744859706067,4.76,29.264693,23.998012346638482,23.443390472597592,21.820671520021353,0.04446117742397077,24.419056419649753,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220524_053105_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59723.22991944,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,,,,,,,-14.92025,31.314194479171615,-13.753399,26.429614758127144,-25.02700452817966,25.02700452817966,5.83,28.308958,23.595458044862408,23.040836170821517,23.121350289715267,0.21914855843791936,4.954173587719758,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220527_052040_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59726.22269374,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,991.2858,2604.5532,22.797849655151367,0.094,12.33,0.9613766074180603,-14.92025,31.314194479171615,-12.304418,23.945905789981573,-25.41440340764685,25.41440340764685,5.67,28.854388,24.13937336676358,23.58475149272269,22.803882598060675,0.09614808402426353,11.291956683463576,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220527_052535_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59726.22610819,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,932.6699,2560.6675,22.486589431762695,0.1271,10.2,0.9999430179595947,-148.2213487422998,153.54797307819092,-150.23148297097597,151.88519420064802,-178.51460541247937,178.51460541247937,4.29,29.995682,23.327607327341987,22.772985453301093,22.51227915100763,0.13272876557363225,8.17983950432885,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220527_053512_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59726.2327852,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,991.2503,2604.7454,22.754901885986328,0.0879,13.59,0.9999997615814209,-14.92025,31.314194479171615,-14.792944,24.415843613927983,-25.559846237553362,25.559846237553362,5.29,28.851458,24.148480813671405,23.59385893963051,22.772999627142234,0.09109065464959654,11.918895568117524,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220608_025509_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59738.12163316,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,991.05,2604.8318,23.027435302734375,0.1336,8.97,0.9991852641105652,-14.92025,31.314194479171615,-29.59313,50.400171614227105,-52.880739277823295,52.880739277823295,4.44,29.153512,23.66956436090065,23.11494248685976,23.088747517855666,0.15408050445118585,7.046316494530689,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220608_030005_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59738.12506882,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,,,,,,,-148.2213487422998,153.54797307819092,-111.403015,147.60024348691374,-181.52866,181.52866,4.29,29.995682,23.333187152556143,22.778565278515252,22.949459431510412,0.18887111222551245,5.748364518040601,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220614_000044_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59744.00051784,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,,,,,,,-14.92025,31.314194479171615,-241.41171595640247,238.2042322538388,-231.51425732219482,231.51425732219482,7.73,27.988674,20.71976936624941,20.16514749220852,21.211416377758077,0.5739595715643729,1.8915966451101034,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220625_033424_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59755.14889998,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,,,,,,,-14.92025,31.314194479171615,-33.24410506568055,32.99753470407337,-35.52388941820416,35.52388941820416,7.81,27.506795,22.171115090326666,21.616493216285775,22.949507811147065,0.6577386235207338,1.6506556877996321,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220625_033840_xxx_r_v1',b'c4d_210415_061442_xxx_r_v1',59755.15186189,b'r',b'S3',983.8268413423202,2588.8450460242157,984.328369140625,2589.0817871091845,972.2962933574195,2578.3749146000137,988.2107988902801,2611.395955514812,,,,,,,-30.308807,49.50385584757185,-41.59221,59.4012216297174,-57.52456445260905,57.52456445260905,8.25,28.39187,22.42554419733529,21.870922323294398,23.097975089826456,0.5943714752397681,1.8266354379843535,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220628_024937_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59758.11779395,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,,,,,,,-14.92025,31.314194479171615,-11.414451,24.883013186251876,-26.70132780370885,26.70132780370885,15.0,28.886938,22.995920313436947,22.441298439396057,24.38879722111091,1.0098772227223587,1.0750811837039393,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220628_025353_xxx_r_v1',b'c4d_210415_061442_xxx_r_v1',59758.12075595,b'r',b'S3',983.8268413423202,2588.8450460242157,984.328369140625,2589.0817871091845,972.2962933574195,2578.3749146000137,988.2107988902801,2611.395955514812,,,,,,,-30.308807,49.50385584757185,-28.280626,50.11591674791957,-45.640083831653214,45.640083831653214,13.69,29.381065,22.9333160716527,22.37869419761181,22.319188716817987,0.15452593998431094,7.026004825534351,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220701_030126_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59761.12600057,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,991.4327,2604.4214,23.093250274658203,0.1176,10.09,0.9999394416809082,-14.92025,31.314194479171615,-14.036785,24.53319725026453,-24.372660119487367,24.372660119487367,5.56,28.838,24.220427564941374,23.665805690900484,23.115953513275027,0.12262725046198152,8.853660144134137,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220701_031158_xxx_r_v1',b'c4d_210415_061442_xxx_r_v1',59761.13331751,b'r',b'S3',983.8268413423202,2588.8450460242157,984.328369140625,2589.0817871091845,972.2962933574195,2578.3749146000137,988.2107988902801,2611.395955514812,984.8469,2589.179,22.868854522705078,0.0911,13.18,0.9766837358474731,-30.308807,49.50385584757185,-19.59927,41.08109794562682,-43.752082840159126,43.752082840159126,4.96,29.345669,24.091874543228883,23.537252669187993,22.86905183087664,0.0922109847947452,11.774085293814915,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220701_031337_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59761.1344614,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,,,,,,,-148.2213487422998,153.54797307819092,-128.86371392736356,131.79423760552902,-132.31805182088453,132.31805182088453,4.62,29.504235,23.309451738849166,22.754829864808276,23.14036117707746,0.2816187947609124,3.8552114425520974,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220704_014220_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59764.07107098,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,991.1481,2605.1404,23.278629302978516,0.1412,8.936,0.9199380874633789,-14.92025,31.314194479171615,-14.43429,27.28189370400222,-28.91570912324519,28.91570912324519,5.0,28.858215,24.164964794280834,23.610342920239944,23.304141912881555,0.1472750836585159,7.371919085222815,b'p',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220704_015254_xxx_r_v1',b'c4d_210415_061442_xxx_r_v1',59764.07840808,b'r',b'S3',983.8268413423202,2588.8450460242157,984.328369140625,2589.0817871091845,972.2962933574195,2578.3749146000137,988.2107988902801,2611.395955514812,,,,,,,-30.308807,49.50385584757185,-25.440142,46.338767223020085,-45.7935309812645,45.7935309812645,7.36,29.334115,23.61468007939232,23.060058205351424,23.084645573382097,0.1736313246702391,6.252903973761437,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220704_015440_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59764.07963192,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,,,,,,,-148.2213487422998,153.54797307819092,-71.33625,129.71068877369882,-130.12899948074406,130.12899948074406,7.3,29.539835,22.804924959680854,22.250303085639963,22.602598641410466,0.2600236226245499,4.175389870510537,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220707_003802_xxx_r_v1',b'c4d_210415_061442_xxx_r_v1',59767.0264182,b'r',b'S3',983.8268413423202,2588.8450460242157,984.328369140625,2589.0817871091845,972.2962933574195,2578.3749146000137,988.2107988902801,2611.395955514812,,,,,,,-30.308807,49.50385584757185,-84.44158687123827,84.70002931700066,-79.82760164530686,79.82760164530686,5.78,29.362913,23.41337526085023,22.85875338680934,23.01105076121678,0.22669368275488808,4.789282113229023,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220707_003941_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59767.02756637,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,,,,,,,-148.2213487422998,153.54797307819092,-136.65543,149.39165640641102,-150.1346289650031,150.1346289650031,5.85,29.56235,23.028521781579506,22.473899907538616,23.49885853572375,0.5227898352841442,2.076742749617359,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220731_001557_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59791.01108794,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,,,,,,,-14.92025,31.314194479171615,-12.373448,25.611823843820023,-26.267473869742176,26.267473869742176,10.18,28.890436,23.396643276437093,22.8420214023962,23.433933973474677,0.2889570864299511,3.7573053265928302,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220731_002632_xxx_r_v1',b'c4d_210415_061442_xxx_r_v1',59791.01843563,b'r',b'S3',983.8268413423202,2588.8450460242157,984.328369140625,2589.0817871091845,972.2962933574195,2578.3749146000137,988.2107988902801,2611.395955514812,982.9827,2586.7195,23.70276641845703,0.3399,6.98,0.7664148211479187,-30.308807,49.50385584757185,-39.372208,49.12681549091765,-45.89165578931171,45.89165578931171,8.63,29.390351,23.479219953687327,22.924598079646437,23.406894781284038,0.267807329161917,4.054033933266939,b'q',True,False
T202204211426361m013102,T202204211426361m013102,b'c4d_220731_002810_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59791.01957032,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,,,,,,,-148.2213487422998,153.54797307819092,-75.30939,150.3173037332277,-150.59368356431287,150.59368356431287,9.11,29.555243,22.35053267832404,21.79591080428315,23.661623109307847,0.9539184030073343,1.138147661872556,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220803_001705_xxx_g_v1',b'c4d_170302_083326_xxx_g_v1',59794.01187179,b'g',b'S3',991.114685058584,2604.6579589843977,991.6163950183,2604.894323210274,979.576203585395,2594.1966527637533,995.5154862917987,2627.2049154157125,,,,,,,-14.92025,31.314194479171615,-30.329922,39.574121385179666,-39.464284263152045,39.464284263152045,12.75,28.84252,22.79048275400862,22.23586087996773,24.249068605303936,1.2150638235343112,0.8935333099145157,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_220812_000718_xxx_i_v1',b'c4d_190513_023811_xxx_i_ls10',59803.00507048,b'i',b'S3',930.2222430449167,2595.7562190284666,930.7238201961541,2595.992957966204,918.6899895469662,2585.286021604299,934.6089560847274,2618.3075756878266,,,,,,,-82.66797,106.72264297135774,-131.30782,248.2837182607719,-141.6395454560342,141.6395454560342,6.3,29.501365,22.063783510088374,21.509161636047484,23.171621715119116,0.4420603251431121,2.4559996413351883,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_230208_090753_xxx_z_v1',b'c4d_210324_064959_xxx_z_v1',59983.38047771,b'z',b'S3',932.4614338356107,2561.054426322374,932.962960720304,2561.2912160900105,920.931021300257,2550.583135197268,936.844907742983,2583.605921272922,,,,,,,-148.2213487422998,153.54797307819092,-90.99299,156.63908153197747,-165.20541293887774,165.20541293887774,4.49,29.359456,22.8957169734673,22.34109509942641,25.115862168017966,2.4402292517447712,0.4449172139149309,b'm',False,True
T202204211426361m013102,T202204211426361m013102,b'c4d_230307_064835_xxx_i_v1',b'c4d_190513_023811_xxx_i_ls10',60010.28374495,b'i',b'S3',930.2222430449167,2595.7562190284666,930.7238201961541,2595.992957966204,918.6899895469662,2585.286021604299,934.6089560847274,2618.3075756878266,,,,,,,-82.66797,106.72264297135774,-103.51341,170.58554660967948,-120.36339621979519,120.36339621979519,6.3,29.501365,22.60782152769181,22.05319965365092,23.516985612663646,0.4898644076901665,2.216327585666711,b'm',False,True
A202205152129079p044236,A202205152129079p044236,b'c4d_220515_081325_xxx_g_v1',b'c4d_140819_022500_xxx_g_ls9',59714.34266128,b'g',b'N7',1413.994384765565,1764.5676269530636,1413.3346416717134,1763.9961013163454,1439.533456092624,1765.892953609135,1414.511742440805,1764.053483408743,1413.9944,1764.5676,20.38266372680664,0.0509,24.66,0.9999976754188538,-27.533699,35.909765766289226,-115.3742649018748,114.65726976319084,-111.13981969465489,111.13981969465489,6.54,28.821674,22.487151194216274,21.932529320175384,20.414318522811584,0.05324042449691332,20.392399389357706,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220515_085421_xxx_g_v1',b'c4d_140819_022500_xxx_g_ls9',59714.37108611,b'g',b'N7',1413.994384765565,1764.5676269530636,1413.3346416717134,1763.9961013163454,1439.533456092624,1765.892953609135,1414.511742440805,1764.053483408743,1413.7581,1764.3716,20.415790557861328,0.0261,46.71,1.0,-27.533699,35.909765766289226,-55.054317,48.03244,-109.20668034203484,109.20668034203484,5.85,29.479672,22.784198348671552,22.22957647463066,20.427713957602357,0.028355791563907662,38.28847442163881,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220518_082416_xxx_r_v1',b'c4d_140817_043530_xxx_r_v1',59717.35019586,b'r',b'N7',1379.4750691296194,1764.578440511046,1378.815237642713,1764.006896860024,1405.0155581380977,1765.896195666052,1379.9924048165983,1764.063926814526,1380.0372,1764.5583,20.207656860351562,0.0306,40.51,0.9999328851699829,-29.668335,58.80117328882767,-59.09186,115.1858524426052,-120.1591957214408,120.1591957214408,7.05,29.362834,22.68639545612343,22.13177358208254,20.302347462745544,0.03400761313577261,31.925204384836768,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220518_082556_xxx_z_v1',b'c4d_160812_031111_xxx_z_ls9',59717.35134788,b'z',b'N7',1403.9972142777935,1782.314774472672,1403.3377327738128,1781.7426119622849,1429.5373357670283,1783.6552989187646,1404.51488217184,1781.8006925683203,1403.8433,1782.4249,21.010589599609375,0.0935,14.43,0.9788987040519714,-120.25691364922692,123.60434203705641,-210.83099323090542,214.79211982446125,-209.6855952611084,209.6855952611084,7.4,29.55109,22.202666533384892,21.648044659344002,20.982364272338785,0.09355042629341666,11.605505640292343,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220518_082815_xxx_r_v1',b'c4d_140817_044044_xxx_r_v1',59717.35295435,b'r',b'N2',1186.418627067042,758.5749128582985,1185.7584228515332,758.0061645512206,1211.9391629276793,759.8067732216091,1186.9346637395652,758.0592507289207,1186.5098,758.766,20.22338104248047,0.0328,37.24,0.9998055100440979,-26.119492,57.03178526384835,-60.845787,112.48227849599623,-112.31454557680783,112.31454557680783,7.89,29.354808,22.638327640021018,22.083705765980127,20.274652944537657,0.035218944687466266,30.827158781574155,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220518_082953_xxx_z_v1',b'c4d_160812_031255_xxx_z_v1',59717.35409553,b'z',b'N2',1237.582235822195,770.469868857136,1236.9224026731645,769.9005954354251,1263.1015335503,771.7218786222161,1238.098588245351,769.9546095673036,1239.3262,767.9811,20.910778045654297,0.0696,17.86,0.9953315854072571,-59.446655,120.02793508137209,-87.19088,200.94930418305063,-200.23889027104514,200.23889027104514,6.37,29.538729,22.40444498490843,21.84982311086754,21.340655077092592,0.10573063295347056,10.268547247587081,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220521_080844_xxx_r_v1',b'c4d_140817_043530_xxx_r_v1',59720.33940886,b'r',b'N7',1379.4750691296194,1764.578440511046,1378.815237642713,1764.006896860024,1405.0155581380977,1765.896195666052,1379.9924048165983,1764.063926814526,1379.6295,1764.4181,20.332950592041016,0.0346,35.92,0.9999752044677734,-29.668335,58.80117328882767,-210.76215062685688,211.2265400037167,-138.07172523273556,138.07172523273556,6.47,29.405369,21.894920346104232,21.340298472063342,20.377387197061704,0.03793595536292262,28.619287154189564,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220521_081023_xxx_z_v1',b'c4d_160812_031111_xxx_z_ls9',59720.34055311,b'z',b'N7',1403.9972142777935,1782.314774472672,1403.3377327738128,1781.7426119622849,1429.5373357670283,1783.6552989187646,1404.51488217184,1781.8006925683203,,,,,,,-120.25691364922692,123.60434203705641,-287.3902841004995,293.4335616286474,-190.3207428096764,190.3207428096764,5.29,29.219874,21.867234136467722,21.312612262426832,21.22605091677717,0.10667014917278907,10.178105200184307,b'q',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220521_081242_xxx_r_v1',b'c4d_140817_044044_xxx_r_v1',59720.34216305,b'r',b'N2',1186.418627067042,758.5749128582985,1185.7584228515332,758.0061645512206,1211.9391629276793,759.8067732216091,1186.9346637395652,758.0592507289207,1186.223,759.3698,20.312973022460938,0.0618,20.81,0.9999760389328003,-26.119492,57.03178526384835,-126.92942,210.9805,-286.2988110763484,286.2988110763484,5.45,29.312904,21.435711224588225,20.881089350547335,20.42113740684273,0.07072018191415201,15.352053269856446,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220521_081420_xxx_z_v1',b'c4d_160812_031255_xxx_z_v1',59720.34329631,b'z',b'N2',1237.582235822195,770.469868857136,1236.9224026731645,769.9005954354251,1263.1015335503,771.7218786222161,1238.098588245351,769.9546095673036,,,,,,,-59.446655,120.02793508137209,-342.0651,368.73961163380153,-380.99820402920375,380.99820402920375,5.28,29.143866,20.904249035056367,20.349627161015476,20.938595515775546,0.17013398683983624,6.381441005212413,b'q',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220524_084443_xxx_g_v1',b'c4d_140819_022500_xxx_g_v1',59723.36439415,b'g',b'N7',1414.3384356774668,1765.0474754157106,1413.678674706995,1764.4757492685753,1439.8782720647216,1766.373732509732,1414.8558124518195,1764.53317111214,1413.431,1763.8116,20.885082244873047,0.0753,15.97,0.9918149709701538,-19.436668,35.72293264921959,-56.454288430059464,32.199715,-217.7947653192831,217.7947653192831,5.8,29.489649,22.033856723317157,21.479234849276267,20.958738229071784,0.08600193506388448,12.624134552245991,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220524_084601_xxx_g_v1',b'c4d_140819_022659_xxx_g_v2',59723.36529924,b'g',b'N2',1235.8664640117888,756.0894209479181,1235.2063056302104,755.5205758401053,1261.3859990580434,757.3276410915904,1236.38249895641,755.5739543227616,1235.1897,755.9918,21.12851333618164,0.0694,17.52,0.9998587965965271,-14.792236,33.30281434148876,-40.279667,54.62080251729758,-158.58275687034356,158.58275687034356,5.04,29.291979,22.368403798290693,21.8137819242498,21.147228566880663,0.07568425940136192,14.345122864219547,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220524_090531_xxx_z_v1',b'c4d_160812_031255_xxx_z_v1',59723.37884076,b'z',b'N2',1237.582235822195,770.469868857136,1236.9224026731645,769.9005954354251,1263.1015335503,771.7218786222161,1238.098588245351,769.9546095673036,1237.7113,769.4871,20.88019561767578,0.0581,22.04,0.9984220862388611,-59.446655,120.02793508137209,-83.42163,165.4949996426327,-144.50227134604944,144.50227134604944,5.28,29.143866,22.254759960647505,21.70013808660661,20.90104361319362,0.06144466851363579,17.669555817671338,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220524_090751_xxx_z_v1',b'c4d_160812_031111_xxx_z_ls9',59723.38045519,b'z',b'N7',1403.9972142777935,1782.314774472672,1403.3377327738128,1781.7426119622849,1429.5373357670283,1783.6552989187646,1404.51488217184,1781.8006925683203,1403.7614,1782.5145,21.19652557373047,0.0899,13.35,0.9987117648124695,-120.25691364922692,123.60434203705641,-177.44782247728818,178.66467254456154,-88.55684,88.55684,5.29,29.219874,21.89909902143571,21.34447714739482,21.319771160406916,0.10506644692744876,10.333460697968643,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220524_092110_xxx_g_v1',b'c4d_140819_022500_xxx_g_v1',59723.38970458,b'g',b'N7',1414.3384356774668,1765.0474754157106,1413.678674706995,1764.4757492685753,1439.8782720647216,1766.373732509732,1414.8558124518195,1764.53317111214,1413.5071,1765.0454,21.20510482788086,0.0751,17.02,0.9955071210861206,-19.436668,35.72293264921959,-57.014347394790306,31.358326,-166.66807599188317,166.66807599188317,5.8,29.489649,22.317681055116548,21.763059181075654,21.247307128277555,0.08449456697673052,12.849346873379417,b'p',True,False
A202205152129079p044236,A202205152129079p044236,b'c4d_220524_092230_xxx_g_v1',b'c4d_140819_022659_xxx_g_v2',59723.39063278,b'g',b'N2',1235.8664640117888,756.0894209479181,1235.2063056302104,755.5205758401053,1261.3859990580434,757.3276410915904,1236.38249895641,755.5739543227616,1236.2842,756.4733,21.38783836364746,0.0978,12.72,0.9991671442985535,-14.792236,33.30281434148876,-44.39529,53.374749427499964,-53.92301556346309,53.92301556346309,5.14,28.047847,22.692436723756572,22.13781484971568,21.562788969072365,0.11634710760812801,9.331559867021165,b'p',True,False
