,STANDARD_NAME,21A,22A,22B,23A,23B,RA,DEC,Z,Z_ERR,SPECTYPE,OBSERVATION_STATUS
307,T202105121429256p013410,T202105121429256p013410,,,,,217.3564780029197,1.5694131144060608,0.20386143062754183,9.957333672674528e-06,GALAXY,Y
308,T202103221429023p023343,T202103221429023p023343,,,,,217.25962884448583,2.561961473039956,0.14306613898251624,2.196893490611618e-06,GALAXY,Y
309,A202103221428334m002738,A202103221428334m002738,,,,,217.13926456577124,-0.4605170515115345,0.2780711929451216,1.842850245971426e-05,GALAXY,Y
310,T202304121427276p003309,,,,T202304121427276p003309,,216.86491465303243,0.5523668547945397,,,,N
311,T202303221427198m014020,,,,T202303221427198m014020,,216.8325546464352,-1.672115622121732,0.05346756905883521,2.378279165934398e-06,GALAXY,Y
312,T202305101427137p002545,,,,T202305101427137p002545,,216.80688914547704,0.4292412089828576,0.9979656602756963,3.585745820724593e-05,GALAXY,Y
313,A202205061427068m013125,,A202205061427068m013125,,,,216.7782530268316,-1.5237431006741895,0.16479783964047387,3.0313835836089262e-06,GALAXY,Y
314,C202104061426512m004411,C202104061426512m004411,,,,,216.7135298201784,-0.7362854702580135,0.19486178409257357,2.7994826705262898e-05,GALAXY,Y
315,C202205031426419m012043,,C202205031426419m012043,,,,216.674590362478,-1.3453377703925458,,,,N
316,T202303281426412p002347,,,,T202303281426412p002347,,216.67168050543148,0.3964799757683021,,,,N
317,T202204211426361m013102,,T202204211426361m013102,,,,216.650571460828,-1.5171621057027431,,,,N
318,C202205181426345p001456,,C202205181426345p001456,,,,216.64384352516305,0.2489190154223201,0.2884009489290268,3.189967378083871e-05,GALAXY,Y
319,C202303161426191m013117,,,,C202303161426191m013117,,216.5795300722829,-1.5212592169567374,0.2640623963046238,3.6816989808896556e-05,QSO,Y
320,C202208111425324p001351,,,C202208111425324p001351,A202303161425324p001351,,216.38492776677845,0.2308975963369445,0.5942907934797399,7.129577548969298e-05,QSO,Y
321,T202305101425309m002657,,,,T202305101425309m002657,,216.3786822589929,-0.4491500661350642,0.16990743919315554,4.308275161777462e-06,GALAXY,Y
322,C202304121424554m010302,,,,C202304121424554m010302,,216.2306432082597,-1.0505254671999378,,,,N
323,T202303161424473m020936,,,,T202303161424473m020936,,216.1969813223945,-2.1600033541859407,,,,N
324,T202303221424161p000908,,,,T202303221424161p000908,,216.06728300728167,0.1523386975562648,,,,N
325,C202204241424039m013205,,C202204241424039m013205,,,,216.0164230084256,-1.5346558825348149,0.24322040947618623,1.8363174042204395e-05,GALAXY,Y
326,C202206281423547m001700,,C202206281423547m001700,,,,215.97809467640468,-0.2833548186126062,0.1742866363495794,7.119127407936592e-05,GALAXY,Y
327,C202303281423209m022118,,,,C202303281423209m022118,,215.8370279054647,-2.35504420405914,,,,N
328,C202303221423125m011810,,,,C202303221423125m011810,,215.8019693060465,-1.3027130837020349,0.3709305051061637,1.5318741546504348e-05,GALAXY,Y
329,T202303281423100m014233,,,,T202303281423100m014233,,215.7918462025599,-1.7090369036676656,0.3592035009829891,1.1681856955935526e-05,GALAXY,Y
330,T202303161422390m005440,,,,T202303161422390m005440,,215.6626630514509,-0.911248893734748,,,,N
331,T202204271422183m023405,,T202204271422183m023405,,,,215.5760531882164,-2.5680792138500674,0.8546283543471425,3.1995877573567086e-05,GALAXY,Y
332,C202204241421556m003346,,C202204241421556m003346,,,,215.48154360406332,-0.5628641634876371,0.11971332148003992,8.826701544483193e-06,GALAXY,Y
333,T202206141421552m003322,,T202206141421552m003322,T202208111421552m003322,,,215.48013053546856,-0.5562052195409792,0.052342234619414695,9.917769438809025e-06,GALAXY,Y
334,C202204241421207m000554,,C202204241421207m000554,,,,215.33633635450283,-0.0982889954834484,,,,N
335,A202105061421132p004942,A202105061421132p004942,,,,,215.3048302939744,0.8284446605205784,,,,N
336,T202208111420576m022006,,,T202208111420576m022006,T202303221420576m022006,,215.23986803417404,-2.3350556041658,0.28490371249049806,2.039707788481461e-05,QSO,Y
337,C202204211420306m004130,,C202204211420306m004130,,,,215.12767397354537,-0.6916979977821024,0.24876615318470294,4.759734164572901e-05,GALAXY,Y
338,C202204211420286p001610,,C202204211420286p001610,,,,215.11914853572264,0.269370764710548,0.2304521014318004,3.3183991781182327e-06,GALAXY,Y
339,A202303221420080m015945,,,,A202303221420080m015945,,215.0333411279641,-1.9959137519614,0.7275713798061871,5.98095176174917e-05,GALAXY,Y
340,A202204301420018m003313,,A202204301420018m003313,,,,215.0074411046397,-0.5536604386163985,0.9229093868580968,8.471393440665486e-05,QSO,Y
341,A202103221420007m031954,A202103221420007m031954,,,,,215.00299435660443,-3.331766861155677,0.10350349412131617,8.6965888904342e-06,QSO,Y
342,T202303281419329m022250,,,,T202303281419329m022250,,214.8870411526166,-2.380540730827672,0.12603011658434302,4.424367703644232e-06,GALAXY,Y
343,C202204211419271p000550,,C202204211419271p000550,,,,214.8628193579766,0.097244284045237,,,,N
344,T202206281419209m001224,,T202206281419209m001224,T202208111419210m001225,,,214.8372783935918,-0.2067852887037924,,,,N
345,C202303281419114m004418,,,,C202303281419114m004418,,214.79762464957705,-0.7383490877051962,,,,N
346,A202104121418583m020408,A202104121418583m020408,,,,,214.74309235430573,-2.068864696973077,,,,N
347,C202105061418191m003823,C202105061418191m003823,,,,,214.57938646500256,-0.6396149489197018,0.13789753047226402,1.0858542428118652e-05,GALAXY,Y
348,T202303221418153m001142,,,,T202303221418153m001142,,214.5638766033408,-0.1949065139506949,,,,N
349,C202304121418038m000907,,,,C202304121418038m000907,,214.51603591762355,-0.151844844865452,0.336115428513655,4.360992566227525e-05,GALAXY,Y
350,T202104091417519m034550,T202104091417519m034550,,,,,214.46632806302645,-3.7637694394401615,0.19027294666536804,1.7365900599204106e-05,GALAXY,Y
351,C202104061417333p005338,C202104061417333p005338,,,,,214.388894224766,0.8940139039620738,0.2988772267989063,1.819523423828721e-05,GALAXY,Y
352,A202103221417304m001718,A202103221417304m001718,,,A202303221417304m001718,,214.3765955712186,-0.2882575443087464,0.2598418021896894,4.483783983254066e-05,QSO,Y
353,C202303221416256m003333,,,,C202303221416256m003333,,214.1066939323952,-0.5591683552271289,0.4440370178265413,7.182348664607362e-05,QSO,Y
354,C202204211415477m002316,,C202204211415477m002316,,,,213.94894338810303,-0.3877378850114675,,,,N
355,A202104061415293m001101,A202104061415293m001101,,,,,213.8721138797356,-0.1834911201808112,,,,N
356,C202204301415248p001602,,C202204301415248p001602,,,,213.8532396483004,0.2672441276434309,0.17689995593869107,1.4582513508288118e-06,GALAXY,Y
357,A202105061415179p020156,A202105061415179p020156,,,,,213.82451173104988,2.032249579183886,0.21628572418891218,5.551602459066788e-05,GALAXY,Y
358,A202104061415068p022542,A202104061415068p022542,,,,,213.7783622196829,2.4284204139422707,,,,N
359,C202103221410269m003625,C202103221410269m003625,,,,,212.6118936048321,-0.6070251763553545,,,,N
360,C202105031410224m011849,C202105031410224m011849,,,,,212.59314692112687,-1.3136230963534112,0.37544524376539196,1.8936587260273203e-05,GALAXY,Y
361,C202104061410153p022017,C202104061410153p022017,,,,,212.5639083884469,2.338035590422518,,,,N
362,A202103221409524m022117,A202103221409524m022117,,,,,212.46848077113543,-2.354586717200749,0.7007454461142253,5.282680083348536e-05,QSO,Y
363,T202103221409114m002441,T202103221409114m002441,,,,,212.2974350932761,-0.4114033799608396,0.08307223169341947,9.112654507921088e-06,GALAXY,Y
364,A202104151408147m001144,A202104151408147m001144,,,,,212.06127116526568,-0.1954653218063695,,,,N
365,A202103221408044m032820,A202103221408044m032820,,,,,212.01841730071504,-3.4721310193194834,0.37813276851467714,5.777275684256792e-05,GALAXY,Y
366,A202103221407429p022855,A202103221407429p022855,,,,,211.92868833994007,2.4819088982186845,0.3183128201580971,1.9103829470856102e-05,QSO,Y
367,C202105091359125p045958,C202105091359125p045958,,,,,209.80225257607665,4.9993706183582045,,,,N
368,C202302081335244p183158,,,,C202302081335244p183158,,203.8516231945631,18.53289549690165,0.425516142235923,8.741932633419256e-05,QSO,Y
369,A202303041331203p155509,,,,A202303041331203p155509,,202.83438946397249,15.919094639384063,0.20189668901453092,2.0542458016519643e-05,GALAXY,Y
370,T202303041331164p164158,,,,T202303041331164p164158,,202.8182105741396,16.69948867129073,0.09176077062454774,2.0825845662295732e-05,GALAXY,Y
371,T202302081330445p170848,,,,T202302081330445p170848,,202.68527240740204,17.146653262559983,0.12881031880364105,6.331173735134547e-06,GALAXY,Y
372,T202303251330084p165852,,,,T202303251330084p165852,,202.53481674574672,16.981227308417374,0.2065355776988934,6.696463770379966e-05,GALAXY,Y
373,A202302081328028p155107,,,,A202302081328028p155107,,202.01174308092288,15.85196556212183,0.07858834848217551,7.485180352729734e-06,GALAXY,Y
374,T202308020009413m003150,,,,,T202308020009413m003150,2.42201307382632,-0.5305477911900378,,,,N
375,T202210260008201m002039,,,T202210260008201m002039,,,2.0836965475830738,-0.3442740657043679,,,,N
376,A202204211309244p070809,,A202204211309244p070809,,,,197.3515449631768,7.135951880443328,,,,N
377,C202303221309233p075219,,,,C202303221309233p075219,,197.34724223264425,7.871880914517625,0.32262989097551664,1.157869900203235e-05,GALAXY,Y
378,T202302081308130p071717,,,,T202302081308130p071717,,197.05436270371945,7.2881669039970784,0.16911239607184222,4.905397099377456e-06,GALAXY,Y
379,C202205211307390p063957,,C202205211307390p063957,,,,196.9125704137341,6.665957854546814,0.16624275748041806,2.5139468170431136e-06,GALAXY,Y
380,T202302081307322p061914,,,,T202302081307322p061914,,196.88415280606264,6.320498615288303,,,,N
381,T202303311307249p060216,,,,T202303311307249p060216,,196.85377957781063,6.037722500311338,0.11403125424343823,7.62510720795412e-06,GALAXY,Y
382,T202304031307155p065047,,,,T202304031307155p065047,,196.8147064513388,6.846497477395147,0.1272066166808757,3.7154160018440856e-06,GALAXY,Y
383,C202205181306303p061030,,C202205181306303p061030,,,,196.62634008137988,6.175033563401301,,,,N
384,T202205031306031p060846,,T202205031306031p060846,,,,196.5129108972661,6.146014211102207,0.09144140961326773,6.85066516587561e-05,GALAXY,Y
385,T202206081306031p073609,,T202206081306031p073609,,,,196.51283806815755,7.602405636813402,0.06225552307665945,1.6738848176708157e-05,GALAXY,Y
386,A202205091305569p061704,,A202205091305569p061704,,,,196.4871395031201,6.284312645521529,0.10415953278546815,3.125175248926753e-06,GALAXY,Y
387,A202204211305426p070938,,A202204211305426p070938,,,,196.4275430649749,7.160417536960438,0.06218297408818709,2.0029831696204846e-06,GALAXY,Y
388,C202302261305195p065146,,,,C202302261305195p065146,,196.33120403473785,6.862674589853544,,,,N
389,C202204211303383p064949,,C202204211303383p064949,,,,195.90950402551144,6.830142301379027,,,,N
390,C202205181303367p051040,,C202205181303367p051040,,,,195.9030067283514,5.17789238982967,0.14030185275642415,2.9345475390938198e-05,GALAXY,Y
391,T202303221302574p074049,,,,T202303221302574p074049,,195.7391447057892,7.680300839849519,0.07049004731080939,3.2367548539927244e-06,GALAXY,Y
392,T202303011301498p050324,,,,T202303011301498p050324,,195.4573670095133,5.056739403615057,,,,N
393,T202204211301485p061149,,T202204211301485p061149,,,,195.4520411284052,6.1969913207072045,,,,N
394,T202303221301298p052714,,,,T202303221301298p052714,,195.3741871417477,5.453893341000113,,,,N
395,A202204211301228p080441,,A202204211301228p080441,,,,195.3450861699483,8.078167089964804,0.8514399989119761,5.385150356342082e-05,GALAXY,Y
396,T202302171301123p064804,,,,T202302171301123p064804,,195.3011905034529,6.801146977584375,,,,N
397,T202204211300335p075315,,T202204211300335p075315,,,,195.1396716902514,7.887555642286985,,,,N
398,C202302081300240p072206,,,,C202302081300240p072206,,195.0999541897327,7.36836030570498,0.13630286314076678,5.021663336979463e-06,GALAXY,Y
399,C202303161300049p064851,,,,C202303161300049p064851,,195.0205721335479,6.814063127004808,,,,N
